obs_time,obs_u,obs_v
2022-06-01 00:00:00,0.2394141003279681,0.6577848345501358
2022-06-01 01:00:00,0.5262690685009263,1.7213485607334638
2022-06-01 02:00:00,-0.5447885996874563,1.0692078290260414
2022-06-01 03:00:00,-0.0558477005993073,3.199512624500452
2022-06-01 04:00:00,-0.3297165243305495,6.291366068953815
2022-06-01 05:00:00,-0.5435480089917978,5.1715138559150216
2022-06-01 06:00:00,-1.950159883593558,2.7851169505825712
2022-06-01 07:00:00,-0.0994787166925163,5.699131862391431
2022-06-01 08:00:00,-0.6355866996353657,1.2474091338637148
2022-06-01 09:00:00,-0.3255681544571567,-0.9455185755993168
2022-06-01 10:00:00,0.5613615652079502,2.640998521981276
2022-06-01 11:00:00,-0.6018150231520483,0.7986355100472928
2022-06-01 12:00:00,-1.605949394614657,3.44396959073927
2022-06-01 13:00:00,-1.6484925679083835,4.294469961887127
2022-06-01 14:00:00,-0.7423384793347556,3.215421213791276
2022-06-01 15:00:00,0.3803564355666295,-0.815677008332985
2022-06-01 16:00:00,1.096254549171121,-0.4880839716909603
2022-06-01 17:00:00,1.985092303282644,0.2437386868102949
2022-06-01 18:00:00,2.6488427785767805,-1.4084146883576727
2022-06-01 19:00:00,1.3376606858593096,-1.204435091445945
2022-06-01 20:00:00,2.395906530141878,-1.805445069456145
2022-06-01 21:00:00,2.7676128742199,-1.797308815549589
2022-06-01 22:00:00,4.196588191867644,-3.3983301116691216
2022-06-01 23:00:00,3.5238044383472986,-2.956823004558081
2022-06-02 00:00:00,2.2923624839406456,-3.1551662780622944
2022-06-02 01:00:00,1.8809128073359145,-2.588854381999832
2022-06-02 02:00:00,0.943980586574756,-1.1657189421854564
2022-06-02 03:00:00,-0.882947592858927,-0.4694715627858907
2022-06-02 04:00:00,-2.67372378560224,-0.3757673725921777
2022-06-02 05:00:00,-2.632873325829013,2.455194096224995
2022-06-02 06:00:00,-2.1795904581339767,3.112777768298168
2022-06-02 07:00:00,-1.2901246183630828,3.360889535389925
2022-06-02 08:00:00,-0.3224762481663358,3.685920382939458
2022-06-02 09:00:00,0.0,3.9
2022-06-02 10:00:00,-1.6060140217829302,2.293625724009176
2022-06-02 11:00:00,-2.98453526119815,2.013094452494689
2022-06-02 12:00:00,-2.9725793019095783,2.676522425435431
2022-06-02 13:00:00,-3.894172189180507,1.5733476923468304
2022-06-02 14:00:00,-4.733036548816435,1.2682133210023496
2022-06-02 15:00:00,-4.61405614050393,1.323059307921597
2022-06-02 16:00:00,-2.821053824659182,3.2452511949579192
2022-06-02 17:00:00,-0.8603646545265697,1.2287280664334874
2022-06-02 18:00:00,-0.2630226880734465,-0.5392764277795001
2022-06-02 19:00:00,1.540723237962305,-0.7184510449591889
2022-06-02 20:00:00,-1.1742645786247996,-3.614014761921584
2022-06-02 21:00:00,-2.2795299633032027,-4.673729040755668
2022-06-02 22:00:00,-3.0735317325525875,-4.918678957707271
2022-06-02 23:00:00,-3.269385687200963,-4.669166652447253
2022-06-03 00:00:00,-2.9488936134450374,-3.913313999231735
2022-06-03 01:00:00,-1.2279611598354945,-4.016479975044749
2022-06-03 02:00:00,-2.4523779240754013,-2.208131000984232
2022-06-03 03:00:00,-1.4421066097481516,-2.400068441965914
2022-06-03 04:00:00,-2.1726689833561394,-3.4769971942413465
2022-06-03 05:00:00,-2.4626459013026327,-3.152043014426888
2022-06-03 06:00:00,-2.9875733281640136,-2.506871677777504
2022-06-03 07:00:00,-4.368691769624716,-3.174040362379356
2022-06-03 08:00:00,-4.5794597192447,-2.861564026859307
2022-06-03 09:00:00,-5.655821512857402,-2.285100219837065
2022-06-03 10:00:00,-5.119406879332062,-1.3717409390433593
2022-06-03 11:00:00,-4.660176929846252,-1.5141832724372433
2022-06-03 12:00:00,-4.060099081840438,-0.5706097139362698
2022-06-03 13:00:00,-4.097502390778292,0.1430879364802552
2022-06-03 14:00:00,-4.47534852915723,0.4703780847044384
2022-06-03 15:00:00,-3.9780875814730936,0.4181138530706119
2022-06-03 16:00:00,nan,nan
2022-06-03 17:00:00,-4.489038226169209,-0.3139041318485651
2022-06-03 18:00:00,-3.614014761921583,-1.1742645786248007
2022-06-03 19:00:00,-4.431634888554937,0.7814167995011849
2022-06-03 20:00:00,-4.897870359980615,2.7149338733794885
2022-06-03 21:00:00,-3.546392213701948,3.938667575030189
2022-06-03 22:00:00,-3.890086874570386,4.028302881896445
2022-06-03 23:00:00,-3.5996106142446216,4.289848881466275
