model_fct,model_u,model_v
2022-09-20 00:00:00,-8.14827,-8.60519
2022-09-20 01:00:00,-8.44476,-8.5836
2022-09-20 02:00:00,-6.42513,-7.53197
2022-09-20 03:00:00,-6.0059,-6.80098
2022-09-20 04:00:00,-5.2057,-6.14642
2022-09-20 05:00:00,-4.3003,-5.83077
2022-09-20 06:00:00,-3.3662,-6.26603
2022-09-20 07:00:00,-2.62976,-6.68635
2022-09-20 08:00:00,-2.04634,-6.06668
2022-09-20 09:00:00,-1.30831,-6.10489
2022-09-20 10:00:00,-1.68769,-5.9022
2022-09-20 11:00:00,-2.50064,-5.29416
2022-09-20 12:00:00,-3.58139,-4.01659
2022-09-20 13:00:00,-3.30722,-2.82542
2022-09-20 14:00:00,-3.48256,-2.3104
2022-09-20 15:00:00,-3.2865,-1.85686
2022-09-20 16:00:00,-3.18607,-1.76715
2022-09-20 17:00:00,-3.33432,-1.915
2022-09-20 18:00:00,-3.53835,-1.88012
2022-09-20 19:00:00,-3.83484,-1.92497
2022-09-20 20:00:00,-3.97671,-2.26555
2022-09-20 21:00:00,-4.03569,-2.31372
2022-09-20 22:00:00,-4.25566,-2.30708
2022-09-20 23:00:00,-4.30986,-1.82197
2022-09-21 00:00:00,-4.53462,-1.59105
2022-09-21 01:00:00,-4.29232,-1.53124
2022-09-21 02:00:00,-3.99584,-1.61098
2022-09-21 03:00:00,-3.92729,-1.4814
2022-09-21 04:00:00,-3.89222,-1.36344
2022-09-21 05:00:00,-3.66109,-1.08932
2022-09-21 06:00:00,-3.23867,-0.70888
2022-09-21 07:00:00,-3.14782,-0.63578
2022-09-21 08:00:00,-3.29128,-0.43974
2022-09-21 09:00:00,-3.64515,0.12179
2022-09-21 10:00:00,-4.12176,0.41751
2022-09-21 11:00:00,-4.67808,0.42914
2022-09-21 12:00:00,-4.96181,-0.07259
2022-09-21 13:00:00,-5.28062,-0.1407
2022-09-21 14:00:00,-5.82896,1.26645
2022-09-21 15:00:00,-5.27424,1.31629
2022-09-21 16:00:00,-4.82792,0.61853
2022-09-21 17:00:00,-4.83907,0.98568
2022-09-21 18:00:00,-4.94428,2.86465
2022-09-21 19:00:00,-5.18498,3.07065
2022-09-21 20:00:00,-4.98732,2.00242
2022-09-21 21:00:00,-4.15524,1.55054
2022-09-21 22:00:00,-3.37895,0.77802
2022-09-21 23:00:00,-4.02931,0.22978
2022-09-22 00:00:00,-3.62921,-0.20716
2022-09-22 01:00:00,-2.81148,-0.26032
2022-09-22 02:00:00,-2.72221,0.26632
2022-09-22 03:00:00,-2.69989,0.55374
2022-09-22 04:00:00,-2.31733,0.69163
2022-09-22 05:00:00,-2.11329,0.37431
2022-09-22 06:00:00,-1.83593,0.18326
2022-09-22 07:00:00,-1.50119,0.02377
2022-09-22 08:00:00,-1.50278,0.12677
2022-09-22 09:00:00,-1.69247,0.91591
2022-09-22 10:00:00,-1.30991,1.06543
2022-09-22 11:00:00,-0.90502,0.9807
2022-09-22 12:00:00,-0.53999,0.80626
2022-09-22 13:00:00,-0.71533,0.97738
2022-09-22 14:00:00,-1.2302,1.5007
2022-09-22 15:00:00,-1.60321,2.12536
2022-09-22 16:00:00,-1.80246,2.549
2022-09-22 17:00:00,-1.28759,2.33468
2022-09-22 18:00:00,-0.12076,1.62862
2022-09-22 19:00:00,1.32661,0.37763
2022-09-22 20:00:00,2.3707,-1.05111
2022-09-22 21:00:00,2.60821,-1.44651
2022-09-22 22:00:00,2.78993,-0.83348
2022-09-22 23:00:00,3.03541,0.1899
2022-09-23 00:00:00,3.45623,1.58542
