model_fct,model_u,model_v
2022-12-10 00:00:00,-0.41406,-5.74604
2022-12-10 01:00:00,-1.38642,-4.38873
2022-12-10 02:00:00,-2.29979,-3.71423
2022-12-10 03:00:00,-2.59309,-3.66771
2022-12-10 04:00:00,-2.10214,-4.0548
2022-12-10 05:00:00,-1.86303,-4.098
2022-12-10 06:00:00,-2.12923,-2.32535
2022-12-10 07:00:00,-0.05541,-2.27385
2022-12-10 08:00:00,1.8909,-4.19435
2022-12-10 09:00:00,2.48228,-3.54643
2022-12-10 10:00:00,2.53807,-2.69085
2022-12-10 11:00:00,2.93498,-3.42682
2022-12-10 12:00:00,2.94455,-4.01991
2022-12-10 13:00:00,3.05135,-4.05148
2022-12-10 14:00:00,3.61722,-5.42706
2022-12-10 15:00:00,4.63262,-6.55345
2022-12-10 16:00:00,4.98808,-6.7229
2022-12-10 17:00:00,4.83028,-7.41734
2022-12-10 18:00:00,5.02794,-8.08686
2022-12-10 19:00:00,5.85842,-8.53874
2022-12-10 20:00:00,6.00985,-9.41758
2022-12-10 21:00:00,7.59113,-9.29631
2022-12-10 22:00:00,6.34619,-8.01376
2022-12-10 23:00:00,-1.93476,-7.15485
2022-12-11 00:00:00,-8.13552,-8.53375
2022-12-11 01:00:00,-6.39484,-10.72838
2022-12-11 02:00:00,-7.01332,-7.84762
2022-12-11 03:00:00,-6.84754,-7.11332
2022-12-11 04:00:00,-6.00431,-7.34258
2022-12-11 05:00:00,-5.73332,-7.77785
2022-12-11 06:00:00,-5.16426,-8.0121
2022-12-11 07:00:00,-4.55056,-7.31932
2022-12-11 08:00:00,-4.42304,-6.51025
2022-12-11 09:00:00,-3.97352,-7.62501
2022-12-11 10:00:00,-3.98946,-6.91562
2022-12-11 11:00:00,-4.52983,-6.19958
2022-12-11 12:00:00,-5.02558,-5.96201
2022-12-11 13:00:00,-4.62388,-4.81569
2022-12-11 14:00:00,-4.71952,-3.99167
2022-12-11 15:00:00,-4.88211,-2.9251
2022-12-11 16:00:00,-5.16107,-2.3104
2022-12-11 17:00:00,-5.26627,-1.33022
2022-12-11 18:00:00,-4.52027,-0.56102
2022-12-11 19:00:00,-4.19509,0.09687
2022-12-11 20:00:00,-4.38,1.16012
2022-12-11 21:00:00,-3.34707,1.98913
2022-12-11 22:00:00,-2.92784,2.45098
2022-12-11 23:00:00,-2.98204,3.09557
2022-12-12 00:00:00,-2.57397,4.04918
2022-12-12 01:00:00,-1.59842,5.144
2022-12-12 02:00:00,-0.94169,6.11754
2022-12-12 03:00:00,0.65393,6.79868
2022-12-12 04:00:00,3.0912,6.72226
2022-12-12 05:00:00,3.7846,7.14756
2022-12-12 06:00:00,4.48916,7.95663
2022-12-12 07:00:00,4.93229,8.36532
2022-12-12 08:00:00,4.8239,8.3919
2022-12-12 09:00:00,7.06829,5.73709
2022-12-12 10:00:00,8.73723,1.7499
2022-12-12 11:00:00,8.50769,1.31296
2022-12-12 12:00:00,7.28826,3.00254
2022-12-12 13:00:00,7.8924,2.31807
2022-12-12 14:00:00,7.63576,1.55718
2022-12-12 15:00:00,6.72876,2.31475
2022-12-12 16:00:00,6.49444,1.61034
2022-12-12 17:00:00,7.30739,-0.28524
2022-12-12 18:00:00,8.78664,-0.42645
2022-12-12 19:00:00,9.43541,0.82952
2022-12-12 20:00:00,8.78824,0.77303
2022-12-12 21:00:00,8.74998,0.16997
2022-12-12 22:00:00,8.67825,0.35438
2022-12-12 23:00:00,8.57464,0.32946
2022-12-13 00:00:00,8.73404,0.0055
