model_fct,model_u,model_v
2023-05-24 00:00:00,-0.69554,2.26583
2023-05-24 01:00:00,-0.88556,2.40887
2023-05-24 02:00:00,-1.43478,3.50326
2023-05-24 03:00:00,-1.81946,4.348
2023-05-24 04:00:00,-1.81599,5.36143
2023-05-24 05:00:00,-1.51705,5.83238
2023-05-24 06:00:00,-1.74762,5.83508
2023-05-24 07:00:00,-1.96314,6.24665
2023-05-24 08:00:00,-1.97009,6.60155
2023-05-24 09:00:00,-1.90752,6.33707
2023-05-24 10:00:00,-3.25623,6.27094
2023-05-24 11:00:00,-1.65493,6.57052
2023-05-24 12:00:00,1.16878,5.45184
2023-05-24 13:00:00,1.97059,4.74339
2023-05-24 14:00:00,1.74928,5.64346
2023-05-24 15:00:00,1.25452,6.49225
2023-05-24 16:00:00,1.88832,6.41128
2023-05-24 17:00:00,1.78056,6.0213
2023-05-24 18:00:00,0.73543,5.5436
2023-05-24 19:00:00,-1.06284,4.66377
2023-05-24 20:00:00,-1.70128,5.33174
2023-05-24 21:00:00,-1.88898,6.28174
2023-05-24 22:00:00,-1.36062,5.52876
2023-05-24 23:00:00,-2.05699,5.10908
2023-05-25 00:00:00,-1.98747,4.9539
2023-05-25 01:00:00,-2.61895,5.48962
2023-05-25 02:00:00,-3.16933,5.59218
2023-05-25 03:00:00,-3.31416,5.52606
2023-05-25 04:00:00,-3.18439,5.45049
2023-05-25 05:00:00,-2.27482,6.0078
2023-05-25 06:00:00,-1.39654,5.73927
2023-05-25 07:00:00,-1.35715,5.773
2023-05-25 08:00:00,-2.24818,6.3654
2023-05-25 09:00:00,-2.21341,6.88898
2023-05-25 10:00:00,-1.32471,7.43685
2023-05-25 11:00:00,-1.35715,8.30724
2023-05-25 12:00:00,-0.52985,9.41107
2023-05-25 13:00:00,0.35422,9.49339
2023-05-25 14:00:00,1.89064,9.02648
2023-05-25 15:00:00,1.86978,8.29104
2023-05-25 16:00:00,1.9196,8.47591
2023-05-25 17:00:00,2.70056,8.57712
2023-05-25 18:00:00,3.81289,7.51242
2023-05-25 19:00:00,3.8349,6.89708
2023-05-25 20:00:00,2.73416,7.1926
2023-05-25 21:00:00,2.19537,6.92002
2023-05-25 22:00:00,1.959,7.84843
2023-05-25 23:00:00,1.11895,6.65958
2023-05-26 00:00:00,0.70183,6.92002
2023-05-26 01:00:00,0.89765,6.53543
2023-05-26 02:00:00,2.59859,7.13458
2023-05-26 03:00:00,1.46308,7.74317
2023-05-26 04:00:00,0.64042,8.27755
2023-05-26 05:00:00,1.17341,8.62705
2023-05-26 06:00:00,0.54772,8.64864
2023-05-26 07:00:00,0.097,8.9833
2023-05-26 08:00:00,0.21866,9.26398
2023-05-26 09:00:00,0.3716,9.17492
2023-05-26 10:00:00,0.60682,9.35574
2023-05-26 11:00:00,1.68903,9.24509
2023-05-26 12:00:00,3.46413,8.78358
2023-05-26 13:00:00,4.21032,7.18586
2023-05-26 14:00:00,3.95077,6.34921
2023-05-26 15:00:00,3.88009,5.5355
2023-05-26 16:00:00,3.8407,4.27648
2023-05-26 17:00:00,3.42473,3.69758
2023-05-26 18:00:00,2.69129,4.02279
2023-05-26 19:00:00,2.18842,4.46945
2023-05-26 20:00:00,2.02852,4.53423
2023-05-26 21:00:00,2.54761,4.73259
2023-05-26 22:00:00,2.60323,4.95255
2023-05-26 23:00:00,2.66232,4.9404
2023-05-27 00:00:00,2.45839,5.186
