model_fct,model_u,model_v
2022-09-21 00:00:00,-3.94961,-2.06286
2022-09-21 01:00:00,-4.02612,-1.82363
2022-09-21 02:00:00,-4.21422,-1.6359
2022-09-21 03:00:00,-4.52505,-1.21392
2022-09-21 04:00:00,-4.49955,-0.87003
2022-09-21 05:00:00,-4.26363,-0.68562
2022-09-21 06:00:00,-4.38159,-0.44639
2022-09-21 07:00:00,-4.12176,-0.80523
2022-09-21 08:00:00,-3.60052,-0.73712
2022-09-21 09:00:00,-4.09307,-0.38824
2022-09-21 10:00:00,-4.80401,0.08026
2022-09-21 11:00:00,-5.10368,0.21815
2022-09-21 12:00:00,-5.46712,-0.28524
2022-09-21 13:00:00,-5.84012,-0.95309
2022-09-21 14:00:00,-5.68231,-0.09086
2022-09-21 15:00:00,-5.80824,0.67169
2022-09-21 16:00:00,-6.72321,2.03564
2022-09-21 17:00:00,-6.22906,1.93098
2022-09-21 18:00:00,-6.04575,2.07718
2022-09-21 19:00:00,-5.54682,2.43436
2022-09-21 20:00:00,-4.90443,2.57724
2022-09-21 21:00:00,-4.57447,2.27986
2022-09-21 22:00:00,-4.20784,1.59539
2022-09-21 23:00:00,-3.98627,0.93252
2022-09-22 00:00:00,-3.82209,0.56869
2022-09-22 01:00:00,-3.70254,0.76306
2022-09-22 02:00:00,-3.48734,0.98734
2022-09-22 03:00:00,-3.35823,0.82121
2022-09-22 04:00:00,-3.21476,0.93252
2022-09-22 05:00:00,-3.20361,0.56869
2022-09-22 06:00:00,-3.26418,0.02377
2022-09-22 07:00:00,-3.35026,0.82453
2022-09-22 08:00:00,-3.66906,1.29469
2022-09-22 09:00:00,-3.6595,1.04549
2022-09-22 10:00:00,-3.22752,0.32281
2022-09-22 11:00:00,-3.7121,-0.12409
2022-09-22 12:00:00,-3.64037,-0.66734
2022-09-22 13:00:00,-3.58139,-1.10095
2022-09-22 14:00:00,-2.94697,-1.42159
2022-09-22 15:00:00,-2.73018,-0.99297
2022-09-22 16:00:00,-2.22328,-0.77865
2022-09-22 17:00:00,-1.88216,-0.19386
2022-09-22 18:00:00,-0.98632,-0.77035
2022-09-22 19:00:00,-0.21481,-1.06606
2022-09-22 20:00:00,0.4483,-1.00792
2022-09-22 21:00:00,0.56467,-0.87833
2022-09-22 22:00:00,1.40472,-1.06108
2022-09-22 23:00:00,1.44457,-0.61584
2022-09-23 00:00:00,1.07635,0.85942
2022-09-23 01:00:00,0.89304,2.58056
2022-09-23 02:00:00,2.50619,3.71359
2022-09-23 03:00:00,2.81384,4.8433
2022-09-23 04:00:00,1.46848,6.50463
2022-09-23 05:00:00,0.36701,8.02973
2022-09-23 06:00:00,1.29154,8.50321
2022-09-23 07:00:00,1.71874,7.85862
2022-09-23 08:00:00,5.71337,4.58413
2022-09-23 09:00:00,9.32861,-0.19386
2022-09-23 10:00:00,9.62191,-0.66734
2022-09-23 11:00:00,9.37484,0.52217
2022-09-23 12:00:00,8.06933,0.76805
2022-09-23 13:00:00,7.25957,-0.60255
2022-09-23 14:00:00,6.38286,-0.42147
2022-09-23 15:00:00,4.37917,-0.56268
2022-09-23 16:00:00,4.84462,0.56038
2022-09-23 17:00:00,5.5986,0.18824
2022-09-23 18:00:00,4.11775,-1.12421
2022-09-23 19:00:00,3.94559,0.79297
2022-09-23 20:00:00,5.29414,2.90618
2022-09-23 21:00:00,5.4105,2.78158
2022-09-23 22:00:00,5.03591,2.34133
2022-09-23 23:00:00,3.44666,1.58875
2022-09-24 00:00:00,2.93179,3.58235
