model_fct,model_u,model_v
2022-11-28 00:00:00,2.2352,0.8129
2022-11-28 01:00:00,2.80427,0.50888
2022-11-28 02:00:00,0.5296,3.25008
2022-11-28 03:00:00,0.33991,5.6723
2022-11-28 04:00:00,1.63107,6.94322
2022-11-28 05:00:00,0.85956,7.53299
2022-11-28 06:00:00,0.32556,8.82883
2022-11-28 07:00:00,-0.4842,12.27444
2022-11-28 08:00:00,-0.21003,12.57846
2022-11-28 09:00:00,1.84467,12.04684
2022-11-28 10:00:00,1.45732,12.36249
2022-11-28 11:00:00,2.26071,11.81591
2022-11-28 12:00:00,3.53274,11.09157
2022-11-28 13:00:00,3.12148,11.4338
2022-11-28 14:00:00,2.4233,10.92211
2022-11-28 15:00:00,3.11032,10.55994
2022-11-28 16:00:00,3.40044,11.33578
2022-11-28 17:00:00,0.78305,12.56517
2022-11-28 18:00:00,0.64118,13.0752
2022-11-28 19:00:00,0.25702,11.67968
2022-11-28 20:00:00,1.1704,9.57477
2022-11-28 21:00:00,1.93234,7.6958
2022-11-28 22:00:00,5.42325,2.23002
2022-11-28 23:00:00,2.29259,-9.76813
2022-11-29 00:00:00,1.48442,-8.96404
2022-11-29 01:00:00,2.19376,-9.50231
2022-11-29 02:00:00,3.23147,-9.8379
2022-11-29 03:00:00,2.77877,-9.45912
2022-11-29 04:00:00,1.85583,-9.77643
2022-11-29 05:00:00,1.21503,-10.50908
2022-11-29 06:00:00,2.9047,-10.52237
2022-11-29 07:00:00,3.90893,-10.73336
2022-11-29 08:00:00,3.95356,-9.3096
2022-11-29 09:00:00,4.21977,-8.33606
2022-11-29 10:00:00,4.4493,-6.80597
2022-11-29 11:00:00,5.9987,-6.18297
2022-11-29 12:00:00,6.41155,-4.56151
2022-11-29 13:00:00,6.58211,-4.07806
2022-11-29 14:00:00,7.12886,-4.15947
2022-11-29 15:00:00,7.41897,-4.7077
2022-11-29 16:00:00,7.46201,-5.02336
2022-11-29 17:00:00,7.81907,-3.98503
2022-11-29 18:00:00,9.52946,-10.43598
2022-11-29 19:00:00,10.5592,-10.23164
2022-11-29 20:00:00,12.3716,-10.88952
2022-11-29 21:00:00,11.6272,-10.54563
2022-11-29 22:00:00,10.07302,-9.2365
2022-11-29 23:00:00,10.18939,-9.52059
2022-11-30 00:00:00,9.37643,-9.3096
2022-11-30 01:00:00,7.47954,-10.00736
2022-11-30 02:00:00,5.9174,-10.05055
2022-11-30 03:00:00,5.34833,-9.04046
2022-11-30 04:00:00,5.08691,-7.67484
2022-11-30 05:00:00,4.67725,-6.36239
2022-11-30 06:00:00,3.30001,-5.22272
2022-11-30 07:00:00,2.36432,-4.33557
2022-11-30 08:00:00,2.4504,-3.58797
2022-11-30 09:00:00,2.48547,-2.64267
2022-11-30 10:00:00,3.06729,-2.07782
2022-11-30 11:00:00,3.96153,-2.07615
2022-11-30 12:00:00,4.80637,-2.04957
2022-11-30 13:00:00,4.95461,-2.57788
2022-11-30 14:00:00,4.65175,-3.15934
2022-11-30 15:00:00,4.13528,-3.82388
2022-11-30 16:00:00,4.68841,-5.08317
2022-11-30 17:00:00,5.34355,-6.42885
2022-11-30 18:00:00,5.86161,-6.98872
2022-11-30 19:00:00,5.96203,-7.46552
2022-11-30 20:00:00,6.0513,-8.05861
2022-11-30 21:00:00,6.54066,-8.13503
2022-11-30 22:00:00,6.47372,-8.14832
2022-11-30 23:00:00,6.30156,-7.7928
2022-12-01 00:00:00,6.19157,-7.35919
