model_fct,model_u,model_v
2022-07-13 00:00:00,-2.89118,-0.5876
2022-07-13 01:00:00,-1.83593,1.05214
2022-07-13 02:00:00,-2.58353,2.03897
2022-07-13 03:00:00,-1.69407,3.29161
2022-07-13 04:00:00,-1.90129,3.96279
2022-07-13 05:00:00,-2.29023,4.65889
2022-07-13 06:00:00,-1.61118,4.8948
2022-07-13 07:00:00,-1.6048,5.75038
2022-07-13 08:00:00,-1.57611,6.70233
2022-07-13 09:00:00,-0.80301,7.55127
2022-07-13 10:00:00,-2.02881,8.24072
2022-07-13 11:00:00,-1.41033,8.60622
2022-07-13 12:00:00,-1.79927,9.48506
2022-07-13 13:00:00,-1.68131,10.31905
2022-07-13 14:00:00,-0.46029,11.78102
2022-07-13 15:00:00,0.81652,11.11981
2022-07-13 16:00:00,0.90898,10.72774
2022-07-13 17:00:00,1.06519,9.31727
2022-07-13 18:00:00,1.33299,8.13107
2022-07-13 19:00:00,2.61299,7.75894
2022-07-13 20:00:00,3.27132,6.91332
2022-07-13 21:00:00,3.95835,5.95307
2022-07-13 22:00:00,4.50988,5.02438
2022-07-13 23:00:00,4.04283,5.51281
2022-07-14 00:00:00,5.14908,2.22338
2022-07-14 01:00:00,3.3048,-6.4222
2022-07-14 02:00:00,4.73304,-7.64162
2022-07-14 03:00:00,4.81912,-8.562
2022-07-14 04:00:00,4.19904,-9.1418
2022-07-14 05:00:00,3.36377,-8.83612
2022-07-14 06:00:00,2.83137,-9.42257
2022-07-14 07:00:00,2.30534,-8.52212
2022-07-14 08:00:00,2.27984,-8.11012
2022-07-14 09:00:00,1.69164,-7.95395
2022-07-14 10:00:00,1.41269,-6.52188
2022-07-14 11:00:00,0.93608,-5.62144
2022-07-14 12:00:00,1.25329,-4.27244
2022-07-14 13:00:00,1.49239,-3.14938
2022-07-14 14:00:00,1.94987,-2.12101
2022-07-14 15:00:00,2.01523,-1.26709
2022-07-14 16:00:00,2.81065,-0.75207
2022-07-14 17:00:00,1.56731,0.06032
2022-07-14 18:00:00,1.01896,-0.04434
2022-07-14 19:00:00,0.16776,0.57367
2022-07-14 20:00:00,-0.08251,2.06887
2022-07-14 21:00:00,0.36063,3.80164
2022-07-14 22:00:00,1.44616,4.49276
2022-07-14 23:00:00,2.3962,3.42452
2022-07-15 00:00:00,2.90788,2.7334
2022-07-15 01:00:00,1.82873,2.61877
2022-07-15 02:00:00,0.57104,2.67858
2022-07-15 03:00:00,-0.94009,2.77161
2022-07-15 04:00:00,-1.95867,3.55576
2022-07-15 05:00:00,-1.83912,4.41633
2022-07-15 06:00:00,-1.3912,4.15052
2022-07-15 07:00:00,-1.2573,4.07742
2022-07-15 08:00:00,-0.67548,3.54413
2022-07-15 09:00:00,-0.70418,4.06912
2022-07-15 10:00:00,-0.61172,4.75857
2022-07-15 11:00:00,-0.07454,4.47614
2022-07-15 12:00:00,0.32556,5.07256
2022-07-15 13:00:00,0.86275,5.16227
2022-07-15 14:00:00,2.01204,4.68215
2022-07-15 15:00:00,3.80851,2.92446
2022-07-15 16:00:00,5.49817,-1.50964
2022-07-15 17:00:00,3.25697,-7.13159
2022-07-15 18:00:00,-2.18981,-5.80917
2022-07-15 19:00:00,0.06574,-5.36227
2022-07-15 20:00:00,2.83615,-6.68303
2022-07-15 21:00:00,2.17144,-7.00865
2022-07-15 22:00:00,3.02743,-6.48367
2022-07-15 23:00:00,3.0641,-7.28609
2022-07-16 00:00:00,2.24477,-7.96558
