model_fct,model_u,model_v
2023-04-23 00:00:00,-2.62011,-0.64084
2023-04-23 01:00:00,-2.80898,-1.04972
2023-04-23 02:00:00,-3.00364,-0.70292
2023-04-23 03:00:00,-2.85532,-1.18466
2023-04-23 04:00:00,-3.4393,-1.14553
2023-04-23 05:00:00,-4.02212,-0.34802
2023-04-23 06:00:00,-4.0534,0.28082
2023-04-23 07:00:00,-3.88192,0.93664
2023-04-23 08:00:00,-3.63859,1.72876
2023-04-23 09:00:00,-3.79849,2.53302
2023-04-23 10:00:00,-3.94796,3.53025
2023-04-23 11:00:00,-3.60383,4.09566
2023-04-23 12:00:00,-3.27129,4.41143
2023-04-23 13:00:00,-2.85417,4.61924
2023-04-23 14:00:00,-2.66762,4.77847
2023-04-23 15:00:00,-2.69427,4.29538
2023-04-23 16:00:00,-3.49492,3.94992
2023-04-23 17:00:00,-3.95028,3.4196
2023-04-23 18:00:00,-4.11481,2.99452
2023-04-23 19:00:00,-4.3396,3.09033
2023-04-23 20:00:00,-4.84942,2.7071
2023-04-23 21:00:00,-5.24337,2.07421
2023-04-23 22:00:00,-5.80533,1.72471
2023-04-23 23:00:00,-6.20276,1.48856
2023-04-24 00:00:00,-5.87948,1.70717
2023-04-24 01:00:00,-5.49364,1.73146
2023-04-24 02:00:00,-5.49596,1.70042
2023-04-24 03:00:00,-5.31289,1.70717
2023-04-24 04:00:00,-5.37546,1.35632
2023-04-24 05:00:00,-5.51334,1.24161
2023-04-24 06:00:00,-5.2144,1.81512
2023-04-24 07:00:00,-4.95138,1.9946
2023-04-24 08:00:00,-4.43229,2.59104
2023-04-24 09:00:00,-4.02675,3.34808
2023-04-24 10:00:00,-3.49839,3.79609
2023-04-24 11:00:00,-3.3524,3.80014
2023-04-24 12:00:00,-3.27361,3.80688
2023-04-24 13:00:00,-3.30605,3.68948
2023-04-24 14:00:00,-3.44046,3.47762
2023-04-24 15:00:00,-3.49608,3.44928
2023-04-24 16:00:00,-3.9526,3.37237
2023-04-24 17:00:00,-4.58755,3.92158
2023-04-24 18:00:00,-4.28861,4.44786
2023-04-24 19:00:00,-4.11018,4.5909
2023-04-24 20:00:00,-4.23184,4.83785
2023-04-24 21:00:00,-4.54816,5.08884
2023-04-24 22:00:00,-4.95138,5.73252
2023-04-24 23:00:00,-4.52499,6.08202
2023-04-25 00:00:00,-4.10207,6.23991
2023-04-25 01:00:00,-4.22836,5.75681
2023-04-25 02:00:00,-3.85643,5.6529
2023-04-25 03:00:00,-3.19945,5.45589
2023-04-25 04:00:00,-2.21573,5.46938
2023-04-25 05:00:00,-1.33977,5.49502
2023-04-25 06:00:00,-0.41514,5.02677
2023-04-25 07:00:00,0.52107,4.50994
2023-04-25 08:00:00,1.20817,3.74481
2023-04-25 09:00:00,1.47815,2.77592
2023-04-25 10:00:00,0.6381,2.77997
2023-04-25 11:00:00,1.2047,1.2659
2023-04-25 12:00:00,1.96711,-0.21172
2023-04-25 13:00:00,2.98327,-0.67323
2023-04-25 14:00:00,3.65067,-0.40739
2023-04-25 15:00:00,3.37954,-0.53154
2023-04-25 16:00:00,3.20806,-0.85945
2023-04-25 17:00:00,3.53481,-0.50185
2023-04-25 18:00:00,3.34131,0.26328
2023-04-25 19:00:00,3.24629,1.32123
2023-04-25 20:00:00,4.12342,1.79353
2023-04-25 21:00:00,4.85454,2.11335
2023-04-25 22:00:00,4.76185,1.76789
2023-04-25 23:00:00,5.56134,2.25099
2023-04-26 00:00:00,4.92522,1.95411
