model_fct,model_u,model_v
2022-08-28 00:00:00,1.53383,-5.73773
2022-08-28 01:00:00,0.14703,-4.76917
2022-08-28 02:00:00,-0.98313,-3.74081
2022-08-28 03:00:00,-1.67494,-3.29889
2022-08-28 04:00:00,-2.23284,-2.96829
2022-08-28 05:00:00,-1.93795,-2.72574
2022-08-28 06:00:00,-1.7116,-2.96497
2022-08-28 07:00:00,-2.19778,-2.78388
2022-08-28 08:00:00,-2.73018,-2.61775
2022-08-28 09:00:00,-3.45546,-2.33366
2022-08-28 10:00:00,-3.96236,-1.45315
2022-08-28 11:00:00,-4.66054,-0.86172
2022-08-28 12:00:00,-4.98572,-0.22045
2022-08-28 13:00:00,-4.61591,0.39923
2022-08-28 14:00:00,-4.26204,1.09367
2022-08-28 15:00:00,-3.97033,1.81801
2022-08-28 16:00:00,-3.79499,2.36625
2022-08-28 17:00:00,-3.83325,2.90784
2022-08-28 18:00:00,-3.56864,3.15871
2022-08-28 19:00:00,-3.56226,2.65698
2022-08-28 20:00:00,-3.69775,2.45596
2022-08-28 21:00:00,-3.39489,2.03897
2022-08-28 22:00:00,-2.58831,2.02235
2022-08-28 23:00:00,-2.4592,2.41941
2022-08-29 00:00:00,-2.244,1.91437
2022-08-29 01:00:00,-2.01606,1.72498
2022-08-29 02:00:00,-2.73177,2.4244
2022-08-29 03:00:00,-2.98522,2.26823
2022-08-29 04:00:00,-2.11967,1.82632
2022-08-29 05:00:00,-1.09471,1.1867
2022-08-29 06:00:00,-0.85561,-0.13572
2022-08-29 07:00:00,-0.33755,-0.70556
2022-08-29 08:00:00,-0.55434,-1.36344
2022-08-29 09:00:00,-0.77112,-1.77545
2022-08-29 10:00:00,-0.68186,-2.63436
2022-08-29 11:00:00,-0.17496,-2.60944
2022-08-29 12:00:00,-0.12236,-3.38861
2022-08-29 13:00:00,-0.76156,-2.77059
2022-08-29 14:00:00,-1.30034,-0.07757
2022-08-29 15:00:00,-0.51767,1.66351
2022-08-29 16:00:00,-0.07294,2.06721
2022-08-29 17:00:00,0.24267,1.07041
2022-08-29 18:00:00,0.19645,-0.61418
2022-08-29 19:00:00,-1.24774,-0.61584
2022-08-29 20:00:00,-1.11543,-0.79859
2022-08-29 21:00:00,-1.72595,-1.02785
2022-08-29 22:00:00,-2.89118,-0.14735
2022-08-29 23:00:00,-3.79977,-0.25866
2022-08-30 00:00:00,-3.93208,0.17661
2022-08-30 01:00:00,-3.81571,-0.51949
2022-08-30 02:00:00,-4.1122,-0.16064
2022-08-30 03:00:00,-4.75778,0.10351
2022-08-30 04:00:00,-1.92839,-0.18556
2022-08-30 05:00:00,-2.00968,-3.1743
2022-08-30 06:00:00,-2.11489,-1.8635
2022-08-30 07:00:00,-2.79713,-3.46835
2022-08-30 08:00:00,-4.2987,-3.98004
2022-08-30 09:00:00,-6.12864,-2.57289
2022-08-30 10:00:00,-5.91982,-2.71244
2022-08-30 11:00:00,-4.51868,-3.01481
2022-08-30 12:00:00,-4.30189,-3.66439
2022-08-30 13:00:00,-4.56331,-2.38848
2022-08-30 14:00:00,-5.34279,-0.92983
2022-08-30 15:00:00,-3.24027,-3.08458
2022-08-30 16:00:00,-1.32266,-5.11473
2022-08-30 17:00:00,0.24586,-5.11972
2022-08-30 18:00:00,1.86699,-5.39217
2022-08-30 19:00:00,5.02953,-5.50681
2022-08-30 20:00:00,5.32124,-8.93746
2022-08-30 21:00:00,5.20009,-8.27791
2022-08-30 22:00:00,1.80004,-9.42589
2022-08-30 23:00:00,0.14066,-9.53886
2022-08-31 00:00:00,0.43236,-10.06218
