model_fct,model_u,model_v
2023-05-07 00:00:00,-3.52388,-10.47955
2023-05-07 01:00:00,-3.50303,-10.79126
2023-05-07 02:00:00,-3.79733,-10.64013
2023-05-07 03:00:00,-3.72202,-9.88175
2023-05-07 04:00:00,-3.43351,-9.12742
2023-05-07 05:00:00,-2.90167,-10.03693
2023-05-07 06:00:00,-3.9862,-10.42692
2023-05-07 07:00:00,-4.13567,-10.36754
2023-05-07 08:00:00,-4.6872,-10.21236
2023-05-07 09:00:00,-5.37082,-9.85206
2023-05-07 10:00:00,-5.67092,-9.73601
2023-05-07 11:00:00,-5.75435,-9.65369
2023-05-07 12:00:00,-5.64543,-9.39595
2023-05-07 13:00:00,-5.58402,-8.94794
2023-05-07 14:00:00,-4.42534,-8.23004
2023-05-07 15:00:00,-3.57255,-7.77124
2023-05-07 16:00:00,-2.64097,-8.0924
2023-05-07 17:00:00,-1.28299,-8.11669
2023-05-07 18:00:00,-0.46265,-8.58359
2023-05-07 19:00:00,0.2905,-9.37706
2023-05-07 20:00:00,0.49674,-9.28665
2023-05-07 21:00:00,-0.03741,-9.56328
2023-05-07 22:00:00,-1.2633,-8.66321
2023-05-07 23:00:00,-1.69201,-8.07351
2023-05-08 00:00:00,-1.71171,-7.48651
2023-05-08 01:00:00,-1.73372,-6.76996
2023-05-08 02:00:00,-1.3108,-6.77401
2023-05-08 03:00:00,-1.02345,-6.66065
2023-05-08 04:00:00,-0.60864,-6.08445
2023-05-08 05:00:00,-0.29116,-5.48395
2023-05-08 06:00:00,-0.49045,-4.59333
2023-05-08 07:00:00,-1.16481,-3.22365
2023-05-08 08:00:00,-1.54486,-1.50313
2023-05-08 09:00:00,-1.89014,0.4333
2023-05-08 10:00:00,-1.80788,1.95951
2023-05-08 11:00:00,-0.25988,3.5208
2023-05-08 12:00:00,0.74818,4.58146
2023-05-08 13:00:00,0.98107,5.5517
2023-05-08 14:00:00,1.6253,6.4828
2023-05-08 15:00:00,2.73532,6.71626
2023-05-08 16:00:00,2.78398,6.80937
2023-05-08 17:00:00,2.68665,6.99559
2023-05-08 18:00:00,2.65305,6.9713
2023-05-08 19:00:00,2.58585,6.7392
2023-05-08 20:00:00,2.28343,6.00241
2023-05-08 21:00:00,2.32398,5.3169
2023-05-08 22:00:00,2.13975,5.1833
2023-05-08 23:00:00,2.19189,5.26697
2023-05-09 00:00:00,1.8188,4.8392
2023-05-09 01:00:00,1.25568,4.42762
2023-05-09 02:00:00,1.26147,4.33721
2023-05-09 03:00:00,1.0054,4.20496
2023-05-09 04:00:00,0.78757,4.56256
2023-05-09 05:00:00,0.52919,5.33849
2023-05-09 06:00:00,0.3241,5.88231
2023-05-09 07:00:00,-0.06638,6.6056
2023-05-09 08:00:00,-0.44642,7.33564
2023-05-09 09:00:00,0.80727,7.54076
2023-05-09 10:00:00,2.07371,7.60688
2023-05-09 11:00:00,3.2544,7.73103
2023-05-09 12:00:00,4.30996,6.31413
2023-05-09 13:00:00,4.59616,3.23607
2023-05-09 14:00:00,5.13379,0.24573
2023-05-09 15:00:00,4.85223,-1.81215
2023-05-09 16:00:00,3.45022,-2.7473
2023-05-09 17:00:00,2.52675,-3.80931
2023-05-09 18:00:00,2.70056,-4.31804
2023-05-09 19:00:00,2.21854,-7.2706
2023-05-09 20:00:00,3.10494,-8.04517
2023-05-09 21:00:00,3.3668,-7.18154
2023-05-09 22:00:00,2.84539,-6.52031
2023-05-09 23:00:00,2.85466,-6.48523
2023-05-10 00:00:00,2.47345,-6.3071
