model_fct,model_u,model_v
2023-04-01 00:00:00,-3.34661,0.05142
2023-04-01 01:00:00,-3.71391,0.82194
2023-04-01 02:00:00,-3.47754,1.19978
2023-04-01 03:00:00,-2.78117,1.60596
2023-04-01 04:00:00,-2.14042,1.71122
2023-04-01 05:00:00,-2.33392,1.10532
2023-04-01 06:00:00,-3.2122,0.37258
2023-04-01 07:00:00,-4.16116,0.08515
2023-04-01 08:00:00,-4.73007,-0.15775
2023-04-01 09:00:00,-5.19702,-0.43978
2023-04-01 10:00:00,-5.45657,-0.64084
2023-04-01 11:00:00,-5.61183,-0.65704
2023-04-01 12:00:00,-6.2213,-0.22657
2023-04-01 13:00:00,-6.67666,-0.10917
2023-04-01 14:00:00,-6.409,0.00419
2023-04-01 15:00:00,-6.11238,0.09055
2023-04-01 16:00:00,-5.31405,0.01363
2023-04-01 17:00:00,-4.32685,-0.69887
2023-04-01 18:00:00,-3.5598,-2.0348
2023-04-01 19:00:00,-3.56444,-3.29517
2023-04-01 20:00:00,-3.71159,-3.95505
2023-04-01 21:00:00,-3.59456,-4.51236
2023-04-01 22:00:00,-3.4057,-5.56222
2023-04-01 23:00:00,-3.37094,-6.21804
2023-04-02 00:00:00,-3.47638,-6.15327
2023-04-02 01:00:00,-4.13451,-5.92521
2023-04-02 02:00:00,-4.30831,-5.44212
2023-04-02 03:00:00,-4.08005,-5.31527
2023-04-02 04:00:00,-3.98156,-4.88885
2023-04-02 05:00:00,-3.95491,-4.54475
2023-04-02 06:00:00,-3.71275,-4.40036
2023-04-02 07:00:00,-3.24812,-4.67834
2023-04-02 08:00:00,-3.41381,-4.8875
2023-04-02 09:00:00,-4.36509,-4.28835
2023-04-02 10:00:00,-4.96297,-3.74184
2023-04-02 11:00:00,-4.75556,-3.61499
2023-04-02 12:00:00,-3.49839,-4.33424
2023-04-02 13:00:00,-3.46711,-4.83757
2023-04-02 14:00:00,-4.3871,-4.02252
2023-04-02 15:00:00,-3.27824,-4.39901
2023-04-02 16:00:00,-1.70359,-4.78225
2023-04-02 17:00:00,-2.4243,-4.70803
2023-04-02 18:00:00,-2.57608,-5.30583
2023-04-02 19:00:00,-3.31416,-5.54198
2023-04-02 20:00:00,-4.02559,-5.28154
2023-04-02 21:00:00,-3.91204,-4.84702
2023-04-02 22:00:00,-3.8935,-4.75661
2023-04-02 23:00:00,-5.15878,-3.77557
2023-04-03 00:00:00,-4.58408,-3.15078
2023-04-03 01:00:00,-4.00937,-2.95512
2023-04-03 02:00:00,-3.36167,-2.86066
2023-04-03 03:00:00,-2.86923,-2.84851
2023-04-03 04:00:00,-3.47058,-2.57458
2023-04-03 05:00:00,-3.76026,-2.24127
2023-04-03 06:00:00,-3.79038,-2.22912
2023-04-03 07:00:00,-3.82167,-1.98083
2023-04-03 08:00:00,-3.42192,-1.74738
2023-04-03 09:00:00,-3.14036,-1.29127
2023-04-03 10:00:00,-2.88777,-1.19816
2023-04-03 11:00:00,-3.58182,-0.93232
2023-04-03 12:00:00,-3.77879,-1.17252
2023-04-03 13:00:00,-3.22494,-0.99034
2023-04-03 14:00:00,-3.49608,-0.72856
2023-04-03 15:00:00,-3.04535,-0.19148
2023-04-03 16:00:00,-2.9457,0.11214
2023-04-03 17:00:00,-2.50424,1.08913
2023-04-03 18:00:00,-2.22616,1.31718
2023-04-03 19:00:00,-2.26324,1.46022
2023-04-03 20:00:00,-1.9643,1.82322
2023-04-03 21:00:00,-2.09407,2.05667
2023-04-03 22:00:00,-2.50656,2.62883
2023-04-03 23:00:00,-2.79971,3.03231
2023-04-04 00:00:00,-2.30032,4.01065
