model_fct,model_u,model_v
2022-06-02 00:00:00,2.81065,1.87948
2022-06-02 01:00:00,1.36965,1.92434
2022-06-02 02:00:00,-0.43797,2.57059
2022-06-02 03:00:00,-1.10109,3.53583
2022-06-02 04:00:00,-2.07982,3.56075
2022-06-02 05:00:00,-2.30298,3.84151
2022-06-02 06:00:00,-2.15314,3.66209
2022-06-02 07:00:00,-2.30617,4.23857
2022-06-02 08:00:00,-2.31573,4.99614
2022-06-02 09:00:00,-2.30458,5.76534
2022-06-02 10:00:00,-2.13083,5.40483
2022-06-02 11:00:00,-2.11648,3.33979
2022-06-02 12:00:00,-1.8439,1.80638
2022-06-02 13:00:00,-1.92042,2.86797
2022-06-02 14:00:00,-0.21322,1.65354
2022-06-02 15:00:00,1.51949,-1.75053
2022-06-02 16:00:00,1.07476,-3.47167
2022-06-02 17:00:00,0.53757,-4.12956
2022-06-02 18:00:00,0.83087,-4.88547
2022-06-02 19:00:00,1.32023,-5.60981
2022-06-02 20:00:00,1.21344,-6.32418
2022-06-02 21:00:00,1.08432,-7.21964
2022-06-02 22:00:00,0.80536,-6.88571
2022-06-02 23:00:00,1.12098,-5.91051
2022-06-03 00:00:00,1.969,-5.97862
2022-06-03 01:00:00,2.19376,-6.33415
2022-06-03 02:00:00,1.35849,-6.47038
2022-06-03 03:00:00,0.80696,-5.69121
2022-06-03 04:00:00,0.5567,-4.9486
2022-06-03 05:00:00,-0.25147,-4.62464
2022-06-03 06:00:00,-2.0304,-3.79896
2022-06-03 07:00:00,-3.62921,-2.95666
2022-06-03 08:00:00,-4.10104,-2.6759
2022-06-03 09:00:00,-5.02239,-2.98656
2022-06-03 10:00:00,-4.65576,-3.05302
2022-06-03 11:00:00,-3.80136,-2.33034
2022-06-03 12:00:00,-3.7121,-1.87347
2022-06-03 13:00:00,-3.8986,-1.87181
2022-06-03 14:00:00,-4.01178,-1.40498
2022-06-03 15:00:00,-3.91295,-1.55782
2022-06-03 16:00:00,-3.59255,-2.2888
2022-06-03 17:00:00,-3.62124,-2.22235
2022-06-03 18:00:00,-3.60211,-1.01124
2022-06-03 19:00:00,-4.12176,-0.66402
2022-06-03 20:00:00,-4.97935,-0.02939
2022-06-03 21:00:00,-4.95863,0.84281
2022-06-03 22:00:00,-4.34014,1.07539
2022-06-03 23:00:00,-3.97193,1.39603
2022-06-04 00:00:00,-3.88266,1.95756
2022-06-04 01:00:00,-4.16002,2.08881
2022-06-04 02:00:00,-4.75778,2.35296
2022-06-04 03:00:00,-4.54259,2.95768
2022-06-04 04:00:00,-4.65257,2.97264
2022-06-04 05:00:00,-4.2461,3.24842
2022-06-04 06:00:00,-4.22538,3.30158
2022-06-04 07:00:00,-4.63504,3.46107
2022-06-04 08:00:00,-5.1005,3.56407
2022-06-04 09:00:00,-5.55479,2.79487
2022-06-04 10:00:00,-6.39644,1.92267
2022-06-04 11:00:00,-6.75509,0.86607
2022-06-04 12:00:00,-6.65626,1.0621
2022-06-04 13:00:00,-6.64351,1.95092
2022-06-04 14:00:00,-6.04097,2.82145
2022-06-04 15:00:00,-5.67912,3.32816
2022-06-04 16:00:00,-5.97083,3.34145
2022-06-04 17:00:00,-6.50324,3.47934
2022-06-04 18:00:00,-5.39061,3.82158
2022-06-04 19:00:00,-5.41611,2.96599
2022-06-04 20:00:00,-6.36934,1.46248
2022-06-04 21:00:00,-7.44052,0.37265
2022-06-04 22:00:00,-7.47878,0.39923
2022-06-04 23:00:00,-7.60311,0.42581
2022-06-05 00:00:00,-7.3146,0.66671
