model_fct,model_u,model_v
2022-06-25 00:00:00,5.97319,6.13083
2022-06-25 01:00:00,5.97957,5.4663
2022-06-25 02:00:00,4.8239,5.62911
2022-06-25 03:00:00,2.59545,7.4682
2022-06-25 04:00:00,1.98973,7.71906
2022-06-25 05:00:00,0.47859,10.09643
2022-06-25 06:00:00,0.15022,10.80582
2022-06-25 07:00:00,0.63162,13.33769
2022-06-25 08:00:00,2.46634,10.57157
2022-06-25 09:00:00,2.91266,9.58474
2022-06-25 10:00:00,3.24103,10.23432
2022-06-25 11:00:00,2.84572,9.53822
2022-06-25 12:00:00,1.76816,9.66781
2022-06-25 13:00:00,3.76069,9.48174
2022-06-25 14:00:00,3.66983,9.36711
2022-06-25 15:00:00,3.84676,9.43688
2022-06-25 16:00:00,3.77503,9.9386
2022-06-25 17:00:00,3.92965,9.30398
2022-06-25 18:00:00,3.22031,8.79893
2022-06-25 19:00:00,3.10076,8.00149
2022-06-25 20:00:00,3.14699,7.86692
2022-06-25 21:00:00,2.64328,8.58628
2022-06-25 22:00:00,3.15177,8.12277
2022-06-25 23:00:00,3.81329,8.10117
2022-06-26 00:00:00,2.35316,9.45848
2022-06-26 01:00:00,1.98176,10.45528
2022-06-26 02:00:00,0.65712,11.35074
2022-06-26 03:00:00,1.12576,11.31585
2022-06-26 04:00:00,1.24053,11.28428
2022-06-26 05:00:00,2.51894,11.9538
2022-06-26 06:00:00,3.29682,10.90218
2022-06-26 07:00:00,3.19321,10.53668
2022-06-26 08:00:00,5.0104,7.26552
2022-06-26 09:00:00,5.11242,6.39498
2022-06-26 10:00:00,5.07097,6.80865
2022-06-26 11:00:00,4.24846,6.75715
2022-06-26 12:00:00,3.67461,7.74066
2022-06-26 13:00:00,3.77822,8.54142
2022-06-26 14:00:00,3.48492,8.57133
2022-06-26 15:00:00,4.49394,9.81733
2022-06-26 16:00:00,4.94983,9.60302
2022-06-26 17:00:00,4.74261,9.14781
2022-06-26 18:00:00,4.03645,8.41184
2022-06-26 19:00:00,3.45623,8.41682
2022-06-26 20:00:00,3.62519,8.57465
2022-06-26 21:00:00,2.78355,8.3321
2022-06-26 22:00:00,2.74529,8.94014
2022-06-26 23:00:00,2.75326,9.04979
2022-06-27 00:00:00,2.50619,10.02333
2022-06-27 01:00:00,0.93129,9.60966
2022-06-27 02:00:00,0.44671,10.60812
2022-06-27 03:00:00,-0.32958,10.57656
2022-06-27 04:00:00,-0.89705,11.04173
2022-06-27 05:00:00,-0.58781,11.09489
2022-06-27 06:00:00,-0.53202,11.74613
2022-06-27 07:00:00,0.2092,12.21795
2022-06-27 08:00:00,0.73363,12.03188
2022-06-27 09:00:00,0.67306,11.65974
2022-06-27 10:00:00,1.17518,10.86729
2022-06-27 11:00:00,1.49239,11.14805
2022-06-27 12:00:00,1.52268,10.74767
2022-06-27 13:00:00,1.73149,11.01182
2022-06-27 14:00:00,1.98494,11.47866
2022-06-27 15:00:00,2.11725,11.76275
2022-06-27 16:00:00,2.19854,11.46869
2022-06-27 17:00:00,1.81598,12.01527
2022-06-27 18:00:00,1.36327,12.31431
2022-06-27 19:00:00,1.6486,12.12824
2022-06-27 20:00:00,2.26709,11.46537
2022-06-27 21:00:00,2.16188,11.62652
2022-06-27 22:00:00,1.87496,11.97041
2022-06-27 23:00:00,1.84307,12.89412
2022-06-28 00:00:00,2.46634,12.81603
