model_fct,model_u,model_v
2023-02-14 00:00:00,0.0634,-4.29375
2023-02-14 01:00:00,-0.42673,-6.65121
2023-02-14 02:00:00,-0.49741,-7.59176
2023-02-14 03:00:00,-0.01655,-11.59282
2023-02-14 04:00:00,-3.37326,-10.31761
2023-02-14 05:00:00,-4.71964,-9.45668
2023-02-14 06:00:00,-4.75209,-10.29332
2023-02-14 07:00:00,-3.75098,-10.50114
2023-02-14 08:00:00,-3.60036,-10.99098
2023-02-14 09:00:00,-4.08121,-11.07329
2023-02-14 10:00:00,-4.2133,-10.7157
2023-02-14 11:00:00,-4.62579,-10.15433
2023-02-14 12:00:00,-5.40211,-9.86555
2023-02-14 13:00:00,-5.11939,-9.50256
2023-02-14 14:00:00,-4.15768,-9.96001
2023-02-14 15:00:00,-3.84716,-9.70092
2023-02-14 16:00:00,-4.28977,-8.58629
2023-02-14 17:00:00,-3.90393,-8.04247
2023-02-14 18:00:00,-3.73361,-7.81442
2023-02-14 19:00:00,-3.30258,-7.69162
2023-02-14 20:00:00,-3.16469,-7.87784
2023-02-14 21:00:00,-3.29678,-7.68892
2023-02-14 22:00:00,-3.16353,-7.70781
2023-02-14 23:00:00,-3.3524,-7.72131
2023-02-15 00:00:00,-3.55285,-7.54723
2023-02-15 01:00:00,-3.94796,-7.46626
2023-02-15 02:00:00,-3.76605,-7.18288
2023-02-15 03:00:00,-3.48101,-6.96832
2023-02-15 04:00:00,-3.35356,-6.97507
2023-02-15 05:00:00,-3.0129,-6.86982
2023-02-15 06:00:00,-2.82983,-6.82933
2023-02-15 07:00:00,-2.50656,-6.49332
2023-02-15 08:00:00,-2.44631,-6.2059
2023-02-15 09:00:00,-2.27019,-6.1843
2023-02-15 10:00:00,-2.41618,-5.89688
2023-02-15 11:00:00,-2.42314,-5.37735
2023-02-15 12:00:00,-2.18213,-4.97117
2023-02-15 13:00:00,-2.35477,-4.2924
2023-02-15 14:00:00,-2.10682,-3.67032
2023-02-15 15:00:00,-1.78007,-3.14269
2023-02-15 16:00:00,-1.71171,-2.54354
2023-02-15 17:00:00,-1.60858,-1.86882
2023-02-15 18:00:00,-1.51241,-1.30206
2023-02-15 19:00:00,-1.43942,-0.64084
2023-02-15 20:00:00,-1.31544,0.12833
2023-02-15 21:00:00,-1.35483,0.93394
2023-02-15 22:00:00,-0.96551,1.66399
2023-02-15 23:00:00,-0.01655,2.3387
2023-02-16 00:00:00,1.27538,2.83529
2023-02-16 01:00:00,2.02157,3.94587
2023-02-16 02:00:00,2.13164,4.54502
2023-02-16 03:00:00,2.98211,4.41008
2023-02-16 04:00:00,5.0353,4.22116
2023-02-16 05:00:00,4.76301,4.92961
2023-02-16 06:00:00,4.81631,5.21974
2023-02-16 07:00:00,7.13367,4.14964
2023-02-16 08:00:00,9.03623,3.58153
2023-02-16 09:00:00,8.34913,3.26576
2023-02-16 10:00:00,8.50903,2.44935
2023-02-16 11:00:00,8.29931,2.02698
2023-02-16 12:00:00,7.58788,1.92712
2023-02-16 13:00:00,7.20435,1.41839
2023-02-16 14:00:00,7.17423,1.45078
2023-02-16 15:00:00,7.26924,2.74623
2023-02-16 16:00:00,6.917,3.30085
2023-02-16 17:00:00,6.40486,2.66391
2023-02-16 18:00:00,5.54396,1.60731
2023-02-16 19:00:00,4.75953,1.07968
2023-02-16 20:00:00,4.7885,1.58032
2023-02-16 21:00:00,4.98084,1.29019
2023-02-16 22:00:00,4.41425,0.78281
2023-02-16 23:00:00,4.23581,1.47102
2023-02-17 00:00:00,4.51737,1.53849
