model_fct,model_u,model_v
2023-01-25 00:00:00,7.08501,-5.1223
2023-01-25 01:00:00,5.50456,-3.79851
2023-01-25 02:00:00,5.05963,-2.73246
2023-01-25 03:00:00,5.30991,-1.39922
2023-01-25 04:00:00,5.64245,0.6789
2023-01-25 05:00:00,5.26588,1.8637
2023-01-25 06:00:00,4.97852,0.75042
2023-01-25 07:00:00,4.33314,-1.8108
2023-01-25 08:00:00,2.56499,-3.62983
2023-01-25 09:00:00,2.24172,-2.5125
2023-01-25 10:00:00,3.75148,-0.2684
2023-01-25 11:00:00,7.0375,0.49538
2023-01-25 12:00:00,8.47774,-0.70427
2023-01-25 13:00:00,6.81272,-1.95789
2023-01-25 14:00:00,4.47913,-2.97806
2023-01-25 15:00:00,1.62762,-4.13047
2023-01-25 16:00:00,1.43527,-4.6608
2023-01-25 17:00:00,2.73184,-3.65817
2023-01-25 18:00:00,3.0273,-2.53949
2023-01-25 19:00:00,3.47224,-2.11847
2023-01-25 20:00:00,4.33314,-1.78381
2023-01-25 21:00:00,4.26941,-2.00917
2023-01-25 22:00:00,3.73062,-0.96471
2023-01-25 23:00:00,4.04463,0.3159
2023-01-26 00:00:00,4.82905,0.59794
2023-01-26 01:00:00,5.85912,2.33735
2023-01-26 02:00:00,5.48834,2.2294
2023-01-26 03:00:00,5.93328,1.90418
2023-01-26 04:00:00,5.9634,2.08771
2023-01-26 05:00:00,6.90194,1.85021
2023-01-26 06:00:00,7.6377,1.01221
2023-01-26 07:00:00,7.79296,0.02578
2023-01-26 08:00:00,5.94023,-0.92962
2023-01-26 09:00:00,6.73393,-0.41549
2023-01-26 10:00:00,6.83241,-1.09155
2023-01-26 11:00:00,5.65983,-1.51392
2023-01-26 12:00:00,5.51499,-1.26833
2023-01-26 13:00:00,5.97731,-0.21712
2023-01-26 14:00:00,6.63312,0.03252
2023-01-26 15:00:00,8.05714,-0.69617
2023-01-26 16:00:00,7.94011,-2.03345
2023-01-26 17:00:00,6.18703,-3.36804
2023-01-26 18:00:00,4.19525,-4.83757
2023-01-26 19:00:00,3.9415,-6.19375
2023-01-26 20:00:00,3.88705,-5.86449
2023-01-26 21:00:00,3.95077,-5.60675
2023-01-26 22:00:00,4.30881,-4.47593
2023-01-26 23:00:00,5.27283,-4.03601
2023-01-27 00:00:00,5.6158,-4.32479
2023-01-27 01:00:00,5.71892,-4.83352
2023-01-27 02:00:00,5.84406,-5.15334
2023-01-27 03:00:00,5.98194,-4.77145
2023-01-27 04:00:00,6.9645,-5.92117
2023-01-27 05:00:00,7.42218,-6.3071
2023-01-27 06:00:00,7.70838,-6.7929
2023-01-27 07:00:00,7.95749,-7.07763
2023-01-27 08:00:00,9.02812,-7.24631
2023-01-27 09:00:00,9.64454,-7.76584
2023-01-27 10:00:00,9.31547,-8.26918
2023-01-27 11:00:00,7.88797,-8.89936
2023-01-27 12:00:00,6.9842,-9.74545
2023-01-27 13:00:00,6.98768,-9.47422
2023-01-27 14:00:00,6.63544,-9.05724
2023-01-27 15:00:00,6.62038,-8.6929
2023-01-27 16:00:00,6.52536,-8.55526
2023-01-27 17:00:00,6.57635,-7.87514
2023-01-27 18:00:00,6.34229,-7.03445
2023-01-27 19:00:00,6.12446,-5.79702
2023-01-27 20:00:00,6.01554,-5.35306
2023-01-27 21:00:00,5.93791,-5.3571
2023-01-27 22:00:00,5.88345,-5.81321
2023-01-27 23:00:00,5.94023,-6.0777
2023-01-28 00:00:00,6.08622,-6.4326
