model_fct,model_u,model_v
2023-02-25 00:00:00,-4.32337,-1.59624
2023-02-25 01:00:00,-2.76842,-1.48019
2023-02-25 02:00:00,-0.62602,-2.23182
2023-02-25 03:00:00,4.77344,-6.50277
2023-02-25 04:00:00,7.51604,-10.01129
2023-02-25 05:00:00,5.95413,-11.34858
2023-02-25 06:00:00,0.3438,-8.87237
2023-02-25 07:00:00,-3.01406,-9.56868
2023-02-25 08:00:00,-4.6536,-10.34865
2023-02-25 09:00:00,-3.1786,-8.51747
2023-02-25 10:00:00,-2.33624,-7.40149
2023-02-25 11:00:00,-1.16712,-6.22749
2023-02-25 12:00:00,0.01125,-5.84425
2023-02-25 13:00:00,1.51522,-5.64858
2023-02-25 14:00:00,2.05401,-5.58246
2023-02-25 15:00:00,2.25446,-5.45966
2023-02-25 16:00:00,1.97174,-5.21946
2023-02-25 17:00:00,1.73885,-4.66889
2023-02-25 18:00:00,1.60212,-4.21414
2023-02-25 19:00:00,1.3982,-3.54482
2023-02-25 20:00:00,1.46888,-3.001
2023-02-25 21:00:00,1.48742,-2.68658
2023-02-25 22:00:00,1.49553,-2.30199
2023-02-25 23:00:00,1.55578,-1.48828
2023-02-26 00:00:00,1.76897,-0.65839
2023-02-26 01:00:00,1.79331,0.27542
2023-02-26 02:00:00,1.48046,1.03785
2023-02-26 03:00:00,1.03321,1.71257
2023-02-26 04:00:00,0.64969,2.55056
2023-02-26 05:00:00,0.0634,3.53565
2023-02-26 06:00:00,-0.823,4.09026
2023-02-26 07:00:00,-1.35483,4.55042
2023-02-26 08:00:00,-1.78354,4.80411
2023-02-26 09:00:00,-1.78007,4.99303
2023-02-26 10:00:00,-0.70829,5.48153
2023-02-26 11:00:00,0.35075,5.82563
2023-02-26 12:00:00,1.25568,6.42883
2023-02-26 13:00:00,2.17683,6.93621
2023-02-26 14:00:00,2.62524,6.95241
2023-02-26 15:00:00,2.84191,6.52464
2023-02-26 16:00:00,2.65537,6.40049
2023-02-26 17:00:00,2.45607,6.65013
2023-02-26 18:00:00,2.7527,6.60695
2023-02-26 19:00:00,2.9798,6.65418
2023-02-26 20:00:00,2.83033,6.65823
2023-02-26 21:00:00,2.94156,6.58671
2023-02-26 22:00:00,3.35637,6.56512
2023-02-26 23:00:00,3.5012,6.35191
2023-02-27 00:00:00,3.5012,6.12655
2023-02-27 01:00:00,3.31118,6.40859
2023-02-27 02:00:00,3.01803,6.63259
2023-02-27 03:00:00,3.16982,7.00773
2023-02-27 04:00:00,3.18952,7.59069
2023-02-27 05:00:00,2.99834,8.07648
2023-02-27 06:00:00,2.51632,8.55823
2023-02-27 07:00:00,2.34368,9.03188
2023-02-27 08:00:00,2.51517,8.58522
2023-02-27 09:00:00,3.62402,7.54076
2023-02-27 10:00:00,4.43278,6.00376
2023-02-27 11:00:00,4.4409,5.27371
2023-02-27 12:00:00,5.11177,4.86349
2023-02-27 13:00:00,4.91364,5.16036
2023-02-27 14:00:00,4.69581,5.02542
2023-02-27 15:00:00,4.76069,5.33039
2023-02-27 16:00:00,4.87192,6.15219
2023-02-27 17:00:00,5.13379,6.33707
2023-02-27 18:00:00,5.34583,6.47606
2023-02-27 19:00:00,5.67373,6.58131
2023-02-27 20:00:00,6.00048,6.88089
2023-02-27 21:00:00,6.21947,7.17776
2023-02-27 22:00:00,6.21715,7.39637
2023-02-27 23:00:00,6.46975,7.46519
2023-02-28 00:00:00,6.87992,7.70539
