model_fct,model_u,model_v
2022-08-01 00:00:00,-1.1521,6.46476
2022-08-01 01:00:00,-1.74507,7.35191
2022-08-01 02:00:00,-2.02881,7.62603
2022-08-01 03:00:00,-1.74189,8.10782
2022-08-01 04:00:00,-1.20948,8.40187
2022-08-01 05:00:00,-0.9114,8.35702
2022-08-01 06:00:00,-1.05964,9.26244
2022-08-01 07:00:00,-1.16644,10.14295
2022-08-01 08:00:00,-1.11543,9.36711
2022-08-01 09:00:00,-1.21108,9.67777
2022-08-01 10:00:00,-0.8317,10.66627
2022-08-01 11:00:00,-0.52883,11.85246
2022-08-01 12:00:00,-0.79185,12.36249
2022-08-01 13:00:00,-0.06178,12.56185
2022-08-01 14:00:00,0.88985,12.09003
2022-08-01 15:00:00,1.42863,12.0269
2022-08-01 16:00:00,0.94564,11.90894
2022-08-01 17:00:00,1.79685,10.94869
2022-08-01 18:00:00,1.57847,10.47688
2022-08-01 19:00:00,1.49558,9.37209
2022-08-01 20:00:00,1.24372,9.40366
2022-08-01 21:00:00,1.3027,9.76416
2022-08-01 22:00:00,1.82076,8.78564
2022-08-01 23:00:00,1.757,7.82207
2022-08-02 00:00:00,1.21662,7.6659
2022-08-02 01:00:00,0.71769,7.99152
2022-08-02 02:00:00,0.29847,8.17095
2022-08-02 03:00:00,-0.24191,9.04148
2022-08-02 04:00:00,-0.12714,9.27075
2022-08-02 05:00:00,0.03226,9.36046
2022-08-02 06:00:00,0.16138,9.3156
2022-08-02 07:00:00,-0.32161,9.41861
2022-08-02 08:00:00,0.29847,9.47509
2022-08-02 09:00:00,1.55137,9.01823
2022-08-02 10:00:00,1.87496,7.5845
2022-08-02 11:00:00,2.37388,5.99792
2022-08-02 12:00:00,3.08004,5.01275
2022-08-02 13:00:00,3.02903,4.98949
2022-08-02 14:00:00,3.40681,6.00623
2022-08-02 15:00:00,3.9966,6.07268
2022-08-02 16:00:00,3.97269,6.07767
2022-08-02 17:00:00,4.03326,5.54604
2022-08-02 18:00:00,3.90734,5.60419
2022-08-02 19:00:00,3.59172,6.57939
2022-08-02 20:00:00,4.6119,5.9946
2022-08-02 21:00:00,4.73145,6.87843
2022-08-02 22:00:00,5.41528,4.98285
2022-08-02 23:00:00,4.72188,4.76854
2022-08-03 00:00:00,4.42221,6.05109
2022-08-03 01:00:00,3.21872,6.73223
2022-08-03 02:00:00,2.33722,7.34194
2022-08-03 03:00:00,2.39461,6.57441
2022-08-03 04:00:00,0.60452,3.33148
2022-08-03 05:00:00,-1.98896,3.86145
2022-08-03 06:00:00,-0.21162,5.83511
2022-08-03 07:00:00,0.75436,5.76035
2022-08-03 08:00:00,2.94933,3.73851
2022-08-03 09:00:00,2.89991,3.55078
2022-08-03 10:00:00,2.75645,3.61889
2022-08-03 11:00:00,3.38928,3.46937
2022-08-03 12:00:00,4.8765,2.30478
2022-08-03 13:00:00,5.20965,1.63194
2022-08-03 14:00:00,4.08427,1.30964
2022-08-03 15:00:00,3.52955,0.12677
2022-08-03 16:00:00,2.54763,-2.82375
2022-08-03 17:00:00,1.55296,-0.87335
2022-08-03 18:00:00,1.24213,1.13852
2022-08-03 19:00:00,1.92437,1.55386
2022-08-03 20:00:00,2.78196,2.40778
2022-08-03 21:00:00,4.01095,1.87616
2022-08-03 22:00:00,1.66295,-1.76382
2022-08-03 23:00:00,-4.4852,-1.04779
2022-08-04 00:00:00,-1.90448,-1.5113
