model_fct,model_u,model_v
2023-03-20 00:00:00,2.26373,3.649
2023-03-20 01:00:00,1.9057,5.3088
2023-03-20 02:00:00,1.74812,6.54353
2023-03-20 03:00:00,1.40747,7.01583
2023-03-20 04:00:00,0.38435,7.04282
2023-03-20 05:00:00,-0.99564,7.63927
2023-03-20 06:00:00,-1.07675,8.66888
2023-03-20 07:00:00,-0.34794,9.6877
2023-03-20 08:00:00,-0.10809,9.27883
2023-03-20 09:00:00,-0.37111,9.08721
2023-03-20 10:00:00,-0.13242,9.05887
2023-03-20 11:00:00,0.34611,8.60006
2023-03-20 12:00:00,1.22555,8.45837
2023-03-20 13:00:00,2.3657,9.07506
2023-03-20 14:00:00,3.44559,8.83351
2023-03-20 15:00:00,4.47566,6.68657
2023-03-20 16:00:00,6.34924,3.1659
2023-03-20 17:00:00,5.37248,1.28615
2023-03-20 18:00:00,4.2416,-0.23871
2023-03-20 19:00:00,3.98669,0.16207
2023-03-20 20:00:00,3.92296,0.6816
2023-03-20 21:00:00,3.65531,1.21463
2023-03-20 22:00:00,3.40272,1.02975
2023-03-20 23:00:00,3.10494,1.36576
2023-03-21 00:00:00,3.13158,2.73004
2023-03-21 01:00:00,2.87204,4.04303
2023-03-21 02:00:00,2.23708,3.80688
2023-03-21 03:00:00,1.74348,4.15099
2023-03-21 04:00:00,0.93936,4.19822
2023-03-21 05:00:00,-1.35251,4.97954
2023-03-21 06:00:00,-2.47759,6.20482
2023-03-21 07:00:00,-2.96772,6.55567
2023-03-21 08:00:00,-3.04767,6.33032
2023-03-21 09:00:00,-2.60853,5.81079
2023-03-21 10:00:00,-2.54248,5.99026
2023-03-21 11:00:00,-2.3177,5.97812
2023-03-21 12:00:00,-2.61084,5.77705
2023-03-21 13:00:00,-2.49034,5.9039
2023-03-21 14:00:00,-1.07443,7.24793
2023-03-21 15:00:00,-0.96436,7.22769
2023-03-21 16:00:00,-0.86123,7.14538
2023-03-21 17:00:00,0.31483,7.04687
2023-03-21 18:00:00,-0.06985,6.78373
2023-03-21 19:00:00,-0.58663,6.59346
2023-03-21 20:00:00,-0.12547,6.94296
2023-03-21 21:00:00,0.86868,5.58948
2023-03-21 22:00:00,0.69835,4.53692
2023-03-21 23:00:00,-1.0976,4.98224
2023-03-22 00:00:00,0.1978,4.21036
2023-03-22 01:00:00,-0.17413,3.97421
2023-03-22 02:00:00,-0.49277,4.21576
2023-03-22 03:00:00,-0.67469,3.95667
2023-03-22 04:00:00,-0.8763,3.7664
2023-03-22 05:00:00,-1.68158,4.32506
2023-03-22 06:00:00,-2.32001,4.43572
2023-03-22 07:00:00,-3.02681,3.94722
2023-03-22 08:00:00,-3.64323,4.09836
2023-03-22 09:00:00,-4.20751,4.78792
2023-03-22 10:00:00,-4.33148,4.98359
2023-03-22 11:00:00,-4.04529,4.85944
2023-03-22 12:00:00,-3.63628,4.43572
2023-03-22 13:00:00,-2.92021,4.58955
2023-03-22 14:00:00,-2.14158,4.78387
2023-03-22 15:00:00,-0.68511,4.08486
2023-03-22 16:00:00,0.81654,3.44658
2023-03-22 17:00:00,0.90344,3.91349
2023-03-22 18:00:00,1.06913,3.5316
2023-03-22 19:00:00,1.35301,2.76512
2023-03-22 20:00:00,0.4782,3.39666
2023-03-22 21:00:00,-0.2228,3.33998
2023-03-22 22:00:00,-0.09303,2.83124
2023-03-22 23:00:00,2.75849,-0.17124
2023-03-23 00:00:00,2.74574,-3.45036
