model_fct,model_u,model_v
2022-09-12 00:00:00,-1.24614,-2.30542
2022-09-12 01:00:00,-1.11225,-1.2621
2022-09-12 02:00:00,-1.48047,-1.42491
2022-09-12 03:00:00,-0.98154,-0.52447
2022-09-12 04:00:00,-1.37526,-0.33175
2022-09-12 05:00:00,-1.16804,0.13674
2022-09-12 06:00:00,-0.8301,-0.16396
2022-09-12 07:00:00,-1.35773,0.03042
2022-09-12 08:00:00,-1.19514,-0.87335
2022-09-12 09:00:00,-0.86358,-1.39667
2022-09-12 10:00:00,-1.23339,-1.62593
2022-09-12 11:00:00,-2.25676,-2.30043
2022-09-12 12:00:00,-2.68714,-2.82708
2022-09-12 13:00:00,-2.405,-2.332
2022-09-12 14:00:00,-2.18821,-1.77047
2022-09-12 15:00:00,-2.32052,-2.4051
2022-09-12 16:00:00,-1.99374,-1.90836
2022-09-12 17:00:00,-1.68131,-2.12599
2022-09-12 18:00:00,-2.14517,-1.89175
2022-09-12 19:00:00,-1.86463,-2.6759
2022-09-12 20:00:00,-2.0575,-3.62618
2022-09-12 21:00:00,-2.35399,-3.02145
2022-09-12 22:00:00,-2.49108,-4.15282
2022-09-12 23:00:00,-3.02029,-4.84061
2022-09-13 00:00:00,-3.23708,-5.16125
2022-09-13 01:00:00,-3.40445,-5.45364
2022-09-13 02:00:00,-2.87524,-5.89224
2022-09-13 03:00:00,-2.76844,-5.92214
2022-09-13 04:00:00,-2.24719,-6.62987
2022-09-13 05:00:00,-2.34602,-7.52533
2022-09-13 06:00:00,-2.37631,-8.02705
2022-09-13 07:00:00,-2.24241,-8.05529
2022-09-13 08:00:00,-2.47195,-8.23305
2022-09-13 09:00:00,-2.82104,-8.3128
2022-09-13 10:00:00,-3.07608,-8.36928
2022-09-13 11:00:00,-3.2307,-7.92072
2022-09-13 12:00:00,-3.41083,-7.92737
2022-09-13 13:00:00,-3.4188,-7.31434
2022-09-13 14:00:00,-3.20998,-7.47715
2022-09-13 15:00:00,-3.35823,-7.65657
2022-09-13 16:00:00,-3.5527,-7.58846
2022-09-13 17:00:00,-3.61965,-7.80609
2022-09-13 18:00:00,-3.48415,-8.03535
2022-09-13 19:00:00,-3.04739,-8.50717
2022-09-13 20:00:00,-2.73974,-8.60021
2022-09-13 21:00:00,-2.72699,-8.64174
2022-09-13 22:00:00,-4.3529,-8.42577
2022-09-13 23:00:00,-4.28914,-8.05529
2022-09-14 00:00:00,-4.88052,-7.58181
2022-09-14 01:00:00,-5.30612,-6.62654
2022-09-14 02:00:00,-5.2583,-5.91549
2022-09-14 03:00:00,-4.76734,-6.02182
2022-09-14 04:00:00,-4.73865,-6.28929
2022-09-14 05:00:00,-5.23599,-6.42386
2022-09-14 06:00:00,-5.88635,-6.65146
2022-09-14 07:00:00,-6.3805,-6.50194
2022-09-14 08:00:00,-7.19026,-6.11652
2022-09-14 09:00:00,-7.65731,-5.91882
2022-09-14 10:00:00,-8.07016,-6.05172
2022-09-14 11:00:00,-8.7811,-5.58821
2022-09-14 12:00:00,-8.8337,-5.07818
2022-09-14 13:00:00,-7.73382,-5.00841
2022-09-14 14:00:00,-7.17273,-4.86553
2022-09-14 15:00:00,-6.41397,-5.40048
2022-09-14 16:00:00,-6.406,-5.22106
2022-09-14 17:00:00,-6.5925,-5.05825
2022-09-14 18:00:00,-6.11589,-5.05991
2022-09-14 19:00:00,-5.89273,-5.1978
2022-09-14 20:00:00,-5.60261,-5.55332
2022-09-14 21:00:00,-5.51335,-5.36559
2022-09-14 22:00:00,-5.42249,-5.10642
2022-09-14 23:00:00,-5.29497,-4.66285
2022-09-15 00:00:00,-5.34916,-4.48343
