model_fct,model_u,model_v
2022-11-11 00:00:00,-6.74872,2.55066
2022-11-11 01:00:00,-6.34702,3.00088
2022-11-11 02:00:00,-5.83853,3.21187
2022-11-11 03:00:00,-5.18817,3.72522
2022-11-11 04:00:00,-4.5394,4.1771
2022-11-11 05:00:00,-4.01815,4.02094
2022-11-11 06:00:00,-3.63559,3.75845
2022-11-11 07:00:00,-3.45706,3.68535
2022-11-11 08:00:00,-3.21158,3.98273
2022-11-11 09:00:00,-3.09043,4.2934
2022-11-11 10:00:00,-3.5511,4.70374
2022-11-11 11:00:00,-3.40445,5.31345
2022-11-11 12:00:00,-2.51658,5.59256
2022-11-11 13:00:00,-1.37367,5.58591
2022-11-11 14:00:00,-0.84286,5.75205
2022-11-11 15:00:00,-0.34711,6.01287
2022-11-11 16:00:00,0.66987,6.09428
2022-11-11 17:00:00,0.71291,5.79026
2022-11-11 18:00:00,1.54977,5.7969
2022-11-11 19:00:00,2.13478,5.52112
2022-11-11 20:00:00,2.65124,5.51448
2022-11-11 21:00:00,2.64328,6.20227
2022-11-11 22:00:00,2.31331,6.62258
2022-11-11 23:00:00,1.53383,7.16252
2022-11-12 00:00:00,1.56731,7.74398
2022-11-12 01:00:00,1.8638,8.36366
2022-11-12 02:00:00,2.01842,8.98832
2022-11-12 03:00:00,1.13852,9.41362
2022-11-12 04:00:00,0.38773,9.74423
2022-11-12 05:00:00,-0.07294,10.27752
2022-11-12 06:00:00,-0.379,10.5018
2022-11-12 07:00:00,-0.67389,10.0632
2022-11-12 08:00:00,-0.35508,9.75586
2022-11-12 09:00:00,0.08168,10.63969
2022-11-12 10:00:00,0.28412,11.39061
2022-11-12 11:00:00,2.48547,12.89744
2022-11-12 12:00:00,2.88557,12.77948
2022-11-12 13:00:00,3.18046,13.4274
2022-11-12 14:00:00,4.12891,13.4706
2022-11-12 15:00:00,4.33453,13.11507
2022-11-12 16:00:00,3.74475,14.01219
2022-11-12 17:00:00,3.78141,13.43239
2022-11-12 18:00:00,4.35526,11.72454
2022-11-12 19:00:00,5.54759,10.33068
2022-11-12 20:00:00,7.34246,8.07293
2022-11-12 21:00:00,7.84458,3.44279
2022-11-12 22:00:00,9.16602,-1.22389
2022-11-12 23:00:00,-2.23922,-12.70868
2022-11-13 00:00:00,-5.03673,-11.42447
2022-11-13 01:00:00,-6.88421,-11.66869
2022-11-13 02:00:00,-6.72959,-12.57744
2022-11-13 03:00:00,-6.23385,-11.66204
2022-11-13 04:00:00,-5.8465,-11.52416
2022-11-13 05:00:00,-5.52132,-11.05067
2022-11-13 06:00:00,-5.70144,-11.26499
2022-11-13 07:00:00,-5.26149,-10.68186
2022-11-13 08:00:00,-5.10209,-10.21502
2022-11-13 09:00:00,-5.0989,-9.5372
2022-11-13 10:00:00,-4.80879,-9.03215
2022-11-13 11:00:00,-4.79922,-8.50219
2022-11-13 12:00:00,-4.90443,-7.83932
2022-11-13 13:00:00,-4.68286,-7.08507
2022-11-13 14:00:00,-4.57447,-6.53683
2022-11-13 15:00:00,-4.5378,-5.96866
2022-11-13 16:00:00,-4.06757,-5.80751
2022-11-13 17:00:00,-3.53038,-5.66629
2022-11-13 18:00:00,-3.685,-4.57646
2022-11-13 19:00:00,-3.42358,-3.7757
2022-11-13 20:00:00,-3.03305,-3.37199
2022-11-13 21:00:00,-2.73656,-3.03308
2022-11-13 22:00:00,-2.65526,-2.83538
2022-11-13 23:00:00,-2.55324,-2.15258
2022-11-14 00:00:00,-2.31255,-1.67577
