model_fct,model_u,model_v
2022-09-26 00:00:00,-0.05381,2.04561
2022-09-26 01:00:00,0.54395,2.08382
2022-09-26 02:00:00,0.5838,1.57546
2022-09-26 03:00:00,0.56945,1.1784
2022-09-26 04:00:00,-0.58622,0.2846
2022-09-26 05:00:00,-1.33382,0.55706
2022-09-26 06:00:00,-1.79768,0.4607
2022-09-26 07:00:00,-2.48151,0.5122
2022-09-26 08:00:00,-2.62338,1.32293
2022-09-26 09:00:00,-2.63135,2.0506
2022-09-26 10:00:00,-2.58991,1.54389
2022-09-26 11:00:00,-2.40022,1.31463
2022-09-26 12:00:00,-1.92042,1.48076
2022-09-26 13:00:00,-1.45656,1.24319
2022-09-26 14:00:00,-1.49481,0.81456
2022-09-26 15:00:00,-1.53466,0.73814
2022-09-26 16:00:00,-1.13137,0.37099
2022-09-26 17:00:00,-1.7658,-0.08255
2022-09-26 18:00:00,-1.96346,-0.46965
2022-09-26 19:00:00,-2.44485,-0.53278
2022-09-26 20:00:00,-2.29501,-0.41981
2022-09-26 21:00:00,-2.47992,-0.71885
2022-09-26 22:00:00,-2.67439,-1.29201
2022-09-26 23:00:00,-2.88958,-1.92663
2022-09-27 00:00:00,-3.34707,-1.51296
2022-09-27 01:00:00,-3.30403,-1.6359
2022-09-27 02:00:00,-3.05536,-1.52958
2022-09-27 03:00:00,-2.81945,-2.36024
2022-09-27 04:00:00,-2.66961,-2.21072
2022-09-27 05:00:00,-2.84495,-2.10107
2022-09-27 06:00:00,-2.56281,-2.5596
2022-09-27 07:00:00,-2.47036,-3.1826
2022-09-27 08:00:00,-3.0713,-3.20088
2022-09-27 09:00:00,-3.2578,-3.12113
2022-09-27 10:00:00,-3.74557,-2.66759
2022-09-27 11:00:00,-3.8189,-2.08114
2022-09-27 12:00:00,-3.86353,-1.82529
2022-09-27 13:00:00,-3.6324,-2.09443
2022-09-27 14:00:00,-3.85237,-2.3021
2022-09-27 15:00:00,-3.26577,-1.75552
2022-09-27 16:00:00,-2.89118,-1.84689
2022-09-27 17:00:00,-2.2727,-1.90836
2022-09-27 18:00:00,-2.00171,-1.91168
2022-09-27 19:00:00,-1.53944,-1.84025
2022-09-27 20:00:00,-1.92679,-2.19245
2022-09-27 21:00:00,-2.51021,-2.82375
2022-09-27 22:00:00,-2.45601,-1.95654
2022-09-27 23:00:00,-1.80883,-1.01622
2022-09-28 00:00:00,-1.27005,-0.91987
2022-09-28 01:00:00,-1.63509,-1.25546
2022-09-28 02:00:00,-1.69088,-0.99795
2022-09-28 03:00:00,-1.26208,-0.02773
2022-09-28 04:00:00,-0.95444,0.76306
2022-09-28 05:00:00,-0.97038,1.42427
2022-09-28 06:00:00,-1.20311,1.64357
2022-09-28 07:00:00,-1.36729,1.6768
2022-09-28 08:00:00,-1.81521,1.87117
2022-09-28 09:00:00,-1.81362,2.40446
2022-09-28 10:00:00,-1.22064,3.04241
2022-09-28 11:00:00,-1.1234,3.26337
2022-09-28 12:00:00,-1.08355,4.104
2022-09-28 13:00:00,-0.72968,4.64892
2022-09-28 14:00:00,-0.19887,4.65058
2022-09-28 15:00:00,0.10081,4.8001
2022-09-28 16:00:00,0.59974,5.01109
2022-09-28 17:00:00,1.0094,5.08751
2022-09-28 18:00:00,1.06997,4.79844
2022-09-28 19:00:00,1.062,4.57748
2022-09-28 20:00:00,0.81812,4.65557
2022-09-28 21:00:00,0.51206,4.74362
2022-09-28 22:00:00,0.32078,4.64892
2022-09-28 23:00:00,0.13269,4.36151
2022-09-29 00:00:00,-0.09207,4.6024
