model_fct,model_u,model_v
2022-09-22 00:00:00,-3.81731,2.86133
2022-09-22 01:00:00,-4.07713,2.48587
2022-09-22 02:00:00,-3.57501,2.44267
2022-09-22 03:00:00,-3.0187,2.52906
2022-09-22 04:00:00,-3.29287,2.63206
2022-09-22 05:00:00,-3.0442,2.69353
2022-09-22 06:00:00,-3.50806,2.87794
2022-09-22 07:00:00,-3.38214,2.69353
2022-09-22 08:00:00,-2.85133,2.78823
2022-09-22 09:00:00,-2.79554,2.74005
2022-09-22 10:00:00,-2.72859,2.45264
2022-09-22 11:00:00,-2.86727,2.06056
2022-09-22 12:00:00,-2.84814,1.77149
2022-09-22 13:00:00,-2.60425,1.37443
2022-09-22 14:00:00,-2.25038,-0.25367
2022-09-22 15:00:00,-2.30298,-1.10926
2022-09-22 16:00:00,-2.94537,-1.4299
2022-09-22 17:00:00,-2.50383,-1.3651
2022-09-22 18:00:00,-2.24082,-0.19553
2022-09-22 19:00:00,-1.11543,0.42581
2022-09-22 20:00:00,-0.32799,0.6368
2022-09-22 21:00:00,0.99027,0.61687
2022-09-22 22:00:00,0.91376,0.72984
2022-09-22 23:00:00,0.24267,1.00562
2022-09-23 00:00:00,-0.14467,1.88446
2022-09-23 01:00:00,-0.15902,3.3049
2022-09-23 02:00:00,0.31759,5.08585
2022-09-23 03:00:00,0.2905,6.31192
2022-09-23 04:00:00,-0.18612,7.44827
2022-09-23 05:00:00,0.08008,8.93682
2022-09-23 06:00:00,1.7841,9.3289
2022-09-23 07:00:00,5.32921,7.65095
2022-09-23 08:00:00,9.64901,-0.1623
2022-09-23 09:00:00,10.37429,1.48574
2022-09-23 10:00:00,10.93698,1.60536
2022-09-23 11:00:00,11.90615,0.06032
2022-09-23 12:00:00,11.54112,-0.71386
2022-09-23 13:00:00,9.21863,-1.95488
2022-09-23 14:00:00,8.57464,-2.5596
2022-09-23 15:00:00,8.08687,-1.85686
2022-09-23 16:00:00,8.36263,-1.67079
2022-09-23 17:00:00,8.62405,-1.35347
2022-09-23 18:00:00,7.08423,-1.21226
2022-09-23 19:00:00,5.29733,-0.6607
2022-09-23 20:00:00,4.74101,1.19999
2022-09-23 21:00:00,5.61454,1.84958
2022-09-23 22:00:00,6.80208,2.05392
2022-09-23 23:00:00,6.75905,1.10696
2022-09-24 00:00:00,6.76383,-2.47654
2022-09-24 01:00:00,8.67825,-4.69608
2022-09-24 02:00:00,8.64318,-5.20444
2022-09-24 03:00:00,8.09484,-5.66463
2022-09-24 04:00:00,7.13524,-5.2061
2022-09-24 05:00:00,6.24258,-4.53493
2022-09-24 06:00:00,5.012,-4.48343
2022-09-24 07:00:00,3.35102,-4.98515
2022-09-24 08:00:00,1.20068,-5.28917
2022-09-24 09:00:00,1.16083,-4.24752
2022-09-24 10:00:00,1.63745,-3.21417
2022-09-24 11:00:00,1.40153,-3.18592
2022-09-24 12:00:00,0.50888,-3.29391
2022-09-24 13:00:00,-0.08251,-2.76395
2022-09-24 14:00:00,-0.46348,-2.06619
2022-09-24 15:00:00,-0.44913,-1.19731
2022-09-24 16:00:00,-0.47782,-0.36166
2022-09-24 17:00:00,-0.51608,0.42083
2022-09-24 18:00:00,-1.00545,0.22147
2022-09-24 19:00:00,-1.35294,0.41584
2022-09-24 20:00:00,-1.60799,0.65674
2022-09-24 21:00:00,-1.93476,0.83616
2022-09-24 22:00:00,-2.81307,0.91923
2022-09-24 23:00:00,-3.36301,0.42249
2022-09-25 00:00:00,-3.52241,0.59195
