model_fct,model_u,model_v
2022-06-27 00:00:00,1.83192,7.72239
2022-06-27 01:00:00,3.0896,8.28226
2022-06-27 02:00:00,4.2899,8.8305
2022-06-27 03:00:00,2.50778,7.55791
2022-06-27 04:00:00,-0.43,8.41516
2022-06-27 05:00:00,-0.95284,9.42858
2022-06-27 06:00:00,2.43286,8.39356
2022-06-27 07:00:00,-0.19568,7.31204
2022-06-27 08:00:00,-0.9656,9.86717
2022-06-27 09:00:00,0.54554,11.31253
2022-06-27 10:00:00,1.22619,11.68633
2022-06-27 11:00:00,1.0094,11.55508
2022-06-27 12:00:00,0.58698,11.51022
2022-06-27 13:00:00,1.10026,11.89233
2022-06-27 14:00:00,2.0758,12.6499
2022-06-27 15:00:00,2.39301,12.4738
2022-06-27 16:00:00,2.44562,11.92224
2022-06-27 17:00:00,2.01523,11.93553
2022-06-27 18:00:00,2.51257,12.06511
2022-06-27 19:00:00,2.11246,12.27942
2022-06-27 20:00:00,2.78674,12.66319
2022-06-27 21:00:00,2.99715,12.50204
2022-06-27 22:00:00,3.05453,12.11661
2022-06-27 23:00:00,2.54923,12.19137
2022-06-28 00:00:00,2.17623,12.6067
2022-06-28 01:00:00,1.63745,13.2729
2022-06-28 02:00:00,1.98973,13.40082
2022-06-28 03:00:00,1.8893,13.03865
2022-06-28 04:00:00,1.61672,12.8775
2022-06-28 05:00:00,2.16985,13.44734
2022-06-28 06:00:00,2.84412,13.41577
2022-06-28 07:00:00,3.24741,12.34255
2022-06-28 08:00:00,3.61563,13.243
2022-06-28 09:00:00,3.21234,13.40747
2022-06-28 10:00:00,3.65389,12.91073
2022-06-28 11:00:00,3.62041,12.53194
2022-06-28 12:00:00,2.84093,12.79444
2022-06-28 13:00:00,3.85792,12.92568
2022-06-28 14:00:00,3.85155,12.23955
2022-06-28 15:00:00,3.52636,12.37578
2022-06-28 16:00:00,3.84039,12.83763
2022-06-28 17:00:00,3.4371,12.50869
2022-06-28 18:00:00,3.35899,12.53527
2022-06-28 19:00:00,3.31755,12.44223
2022-06-28 20:00:00,3.64273,11.90728
2022-06-28 21:00:00,3.06888,11.94383
2022-06-28 22:00:00,3.1422,12.61667
2022-06-28 23:00:00,2.92223,12.0269
2022-06-29 00:00:00,2.4488,12.38741
2022-06-29 01:00:00,2.12681,12.05514
2022-06-29 02:00:00,1.71077,12.09502
2022-06-29 03:00:00,1.71396,10.86895
2022-06-29 04:00:00,1.97857,9.53822
2022-06-29 05:00:00,2.03276,8.55305
2022-06-29 06:00:00,1.11142,7.50143
2022-06-29 07:00:00,0.477,6.30361
2022-06-29 08:00:00,0.25383,6.09262
2022-06-29 09:00:00,0.95361,6.42322
2022-06-29 10:00:00,1.8351,6.64916
2022-06-29 11:00:00,2.38345,7.8636
2022-06-29 12:00:00,4.62784,7.39676
2022-06-29 13:00:00,3.34305,5.74374
2022-06-29 14:00:00,3.98544,3.96279
2022-06-29 15:00:00,3.01628,4.85825
2022-06-29 16:00:00,1.47167,4.31333
2022-06-29 17:00:00,1.9419,4.8217
2022-06-29 18:00:00,2.75167,4.23359
2022-06-29 19:00:00,1.91481,3.93621
2022-06-29 20:00:00,1.77931,4.89978
2022-06-29 21:00:00,2.4775,4.7702
2022-06-29 22:00:00,3.23625,4.09902
2022-06-29 23:00:00,3.198,2.02235
2022-06-30 00:00:00,2.70225,0.62351
