model_fct,model_u,model_v
2022-09-07 00:00:00,5.42325,-4.06311
2022-09-07 01:00:00,4.22933,-4.83729
2022-09-07 02:00:00,3.74634,-4.67614
2022-09-07 03:00:00,3.86908,-3.7325
2022-09-07 04:00:00,3.89458,-3.14771
2022-09-07 05:00:00,3.4897,-4.37544
2022-09-07 06:00:00,2.05349,-5.89224
2022-09-07 07:00:00,0.20282,-6.22284
2022-09-07 08:00:00,-1.69247,-5.22272
2022-09-07 09:00:00,-2.05113,-3.36867
2022-09-07 10:00:00,-1.53944,-1.40664
2022-09-07 11:00:00,-1.19832,0.25636
2022-09-07 12:00:00,-1.25571,1.76817
2022-09-07 13:00:00,-0.81257,2.59053
2022-09-07 14:00:00,-0.29292,2.83308
2022-09-07 15:00:00,-0.25944,3.27998
2022-09-07 16:00:00,-0.12076,3.48266
2022-09-07 17:00:00,0.70016,3.03743
2022-09-07 18:00:00,1.38718,2.32638
2022-09-07 19:00:00,1.73149,1.53558
2022-09-07 20:00:00,1.82873,1.34785
2022-09-07 21:00:00,1.94509,0.62185
2022-09-07 22:00:00,1.73468,-0.25035
2022-09-07 23:00:00,1.6486,-0.87003
2022-09-08 00:00:00,1.26285,-1.47309
2022-09-08 01:00:00,0.17573,-2.41008
2022-09-08 02:00:00,-1.42468,-2.52139
2022-09-08 03:00:00,-2.76206,-2.18912
2022-09-08 04:00:00,-3.19085,-1.39169
2022-09-08 05:00:00,-3.42039,-0.88664
2022-09-08 06:00:00,-3.11594,-1.07271
2022-09-08 07:00:00,-2.45282,-1.25712
2022-09-08 08:00:00,-2.12126,-1.58606
2022-09-08 09:00:00,-2.42572,-1.65085
2022-09-08 10:00:00,-2.73496,-1.47974
2022-09-08 11:00:00,-2.89596,-1.13086
2022-09-08 12:00:00,-3.03623,-0.72051
2022-09-08 13:00:00,-2.78757,-0.37495
2022-09-08 14:00:00,-2.28226,-0.4846
2022-09-08 15:00:00,-2.08938,-0.80025
2022-09-08 16:00:00,-2.30139,-1.24217
2022-09-08 17:00:00,-2.12126,-1.42491
2022-09-08 18:00:00,-1.76261,-1.55616
2022-09-08 19:00:00,-1.32585,-1.49469
2022-09-08 20:00:00,-1.15847,-2.00139
2022-09-08 21:00:00,-1.54263,-2.20906
2022-09-08 22:00:00,-1.94752,-2.39015
2022-09-08 23:00:00,-2.13402,-2.4865
2022-09-09 00:00:00,-2.28226,-2.22235
2022-09-09 01:00:00,-2.13561,-2.11104
2022-09-09 02:00:00,-2.23284,-2.21238
2022-09-09 03:00:00,-2.4592,-2.47654
2022-09-09 04:00:00,-2.40978,-2.66593
2022-09-09 05:00:00,-2.1372,-2.84867
2022-09-09 06:00:00,-2.0049,-2.81877
2022-09-09 07:00:00,-1.94752,-2.91347
2022-09-09 08:00:00,-2.01925,-3.18094
2022-09-09 09:00:00,-2.1643,-3.46337
2022-09-09 10:00:00,-2.30458,-3.75576
2022-09-09 11:00:00,-2.40659,-3.78234
2022-09-09 12:00:00,-2.46717,-3.79729
2022-09-09 13:00:00,-2.52136,-3.82222
2022-09-09 14:00:00,-2.38906,-3.91193
2022-09-09 15:00:00,-2.1659,-3.85212
2022-09-09 16:00:00,-1.69407,-3.67602
2022-09-09 17:00:00,-1.28918,-3.71257
2022-09-09 18:00:00,-0.8588,-4.0249
2022-09-09 19:00:00,-0.7233,-5.04163
2022-09-09 20:00:00,-0.41088,-5.48853
2022-09-09 21:00:00,-0.57506,-5.74604
2022-09-09 22:00:00,-0.95603,-6.17965
2022-09-09 23:00:00,-1.17123,-5.84904
2022-09-10 00:00:00,-2.46079,-6.2461
