model_fct,model_u,model_v
2022-12-24 00:00:00,1.90205,-13.25194
2022-12-24 01:00:00,1.68208,-12.34984
2022-12-24 02:00:00,-0.36146,-14.55609
2022-12-24 03:00:00,0.73204,-14.1474
2022-12-24 04:00:00,2.2352,-12.11393
2022-12-24 05:00:00,2.27346,-11.6338
2022-12-24 06:00:00,1.56253,-10.88952
2022-12-24 07:00:00,0.89622,-9.95752
2022-12-24 08:00:00,2.9557,-9.0604
2022-12-24 09:00:00,3.82126,-8.54538
2022-12-24 10:00:00,3.39406,-7.87919
2022-12-24 11:00:00,2.70863,-7.59344
2022-12-24 12:00:00,2.17623,-7.25121
2022-12-24 13:00:00,1.92596,-6.57338
2022-12-24 14:00:00,2.12362,-5.45364
2022-12-24 15:00:00,3.36377,-4.17109
2022-12-24 16:00:00,5.05982,-2.36689
2022-12-24 17:00:00,5.44876,-1.25213
2022-12-24 18:00:00,5.16821,-0.88996
2022-12-24 19:00:00,5.02156,-1.56446
2022-12-24 20:00:00,4.89563,-2.15091
2022-12-24 21:00:00,4.75217,-2.61941
2022-12-24 22:00:00,5.28457,-3.91691
2022-12-24 23:00:00,5.7054,-4.28074
2022-12-25 00:00:00,6.85469,-7.01197
2022-12-25 01:00:00,7.24204,-8.62513
2022-12-25 02:00:00,7.13205,-9.25976
2022-12-25 03:00:00,-3.94802,-5.72444
2022-12-25 04:00:00,-5.36829,-6.04674
2022-12-25 05:00:00,-4.46289,-8.31612
2022-12-25 06:00:00,-2.68874,-8.34602
2022-12-25 07:00:00,-0.8572,-7.92405
2022-12-25 08:00:00,0.88985,-7.46552
2022-12-25 09:00:00,2.05986,-6.80431
2022-12-25 10:00:00,3.03381,-6.39064
2022-12-25 11:00:00,3.64273,-6.06169
2022-12-25 12:00:00,3.66664,-6.06501
2022-12-25 13:00:00,3.38609,-6.21453
2022-12-25 14:00:00,3.30161,-5.39217
2022-12-25 15:00:00,4.06036,-5.08649
2022-12-25 16:00:00,4.25962,-4.88048
2022-12-25 17:00:00,4.9833,-4.43525
2022-12-25 18:00:00,5.71177,-4.11461
2022-12-25 19:00:00,6.3175,-4.69109
2022-12-25 20:00:00,5.11082,-6.09326
2022-12-25 21:00:00,1.3569,-6.73453
2022-12-25 22:00:00,-3.72007,-4.43857
2022-12-25 23:00:00,-3.41402,-5.4686
2022-12-26 00:00:00,-3.45546,-5.17786
2022-12-26 01:00:00,-2.63613,-5.66463
2022-12-26 02:00:00,-2.50383,-5.36892
2022-12-26 03:00:00,-2.13242,-4.8456
2022-12-26 04:00:00,-2.51339,-4.86885
2022-12-26 05:00:00,-2.71424,-4.69441
2022-12-26 06:00:00,-2.90712,-4.26579
2022-12-26 07:00:00,-2.68236,-3.98835
2022-12-26 08:00:00,-2.29661,-3.44675
2022-12-26 09:00:00,-2.26951,-3.14273
2022-12-26 10:00:00,-1.84231,-2.50146
2022-12-26 11:00:00,-0.36146,-2.26388
2022-12-26 12:00:00,0.09762,-2.58951
2022-12-26 13:00:00,-0.37581,-2.56459
2022-12-26 14:00:00,-0.50811,-2.19079
2022-12-26 15:00:00,-0.21162,-1.709
2022-12-26 16:00:00,0.17732,-0.99297
2022-12-26 17:00:00,0.99824,-0.05763
2022-12-26 18:00:00,1.69483,1.03054
2022-12-26 19:00:00,2.02161,1.69341
2022-12-26 20:00:00,2.44083,1.68012
2022-12-26 21:00:00,2.94295,0.95412
2022-12-26 22:00:00,4.10978,-0.70888
2022-12-26 23:00:00,4.97214,-2.47654
2022-12-27 00:00:00,5.46629,-2.16088
