model_fct,model_u,model_v
2023-02-02 00:00:00,3.26947,-5.25994
2023-02-02 01:00:00,2.83149,-5.03594
2023-02-02 02:00:00,3.16403,-4.87941
2023-02-02 03:00:00,3.48962,-4.77145
2023-02-02 04:00:00,3.53481,-5.15199
2023-02-02 05:00:00,2.96705,-5.90092
2023-02-02 06:00:00,1.65774,-5.92387
2023-02-02 07:00:00,-0.08607,-5.37195
2023-02-02 08:00:00,-1.01765,-4.7863
2023-02-02 09:00:00,-0.84154,-4.4233
2023-02-02 10:00:00,-0.75232,-3.71485
2023-02-02 11:00:00,-0.27957,-2.8836
2023-02-02 12:00:00,0.22793,-2.30064
2023-02-02 13:00:00,0.26848,-1.81215
2023-02-02 14:00:00,0.20823,-1.34794
2023-02-02 15:00:00,0.13639,-1.29532
2023-02-02 16:00:00,-0.02698,-1.47344
2023-02-02 17:00:00,-0.05827,-1.464
2023-02-02 18:00:00,-0.22512,-1.59354
2023-02-02 19:00:00,-0.44527,-1.04837
2023-02-02 20:00:00,-0.56925,-0.68267
2023-02-02 21:00:00,-1.06748,-0.20363
2023-02-02 22:00:00,-0.85544,0.54666
2023-02-02 23:00:00,-0.67584,0.9218
2023-02-03 00:00:00,-0.40819,1.31313
2023-02-03 01:00:00,-0.0154,1.44808
2023-02-03 02:00:00,0.10279,2.04183
2023-02-03 03:00:00,0.51181,2.31171
2023-02-03 04:00:00,1.13981,1.87315
2023-02-03 05:00:00,1.61487,1.06349
2023-02-03 06:00:00,1.75159,0.24169
2023-02-03 07:00:00,1.01351,-0.375
2023-02-03 08:00:00,-0.16602,-3.9402
2023-02-03 09:00:00,-0.82184,-4.40845
2023-02-03 10:00:00,0.64737,-2.97266
2023-02-03 11:00:00,1.8524,-3.65142
2023-02-03 12:00:00,1.96479,-4.86186
2023-02-03 13:00:00,1.71799,-4.70938
2023-02-03 14:00:00,1.62877,-4.33154
2023-02-03 15:00:00,3.13738,-3.91861
2023-02-03 16:00:00,4.44669,-4.40171
2023-02-03 17:00:00,5.94602,-4.99951
2023-02-03 18:00:00,6.30406,-5.38679
2023-02-03 19:00:00,6.43267,-5.36385
2023-02-03 20:00:00,6.48249,-5.44077
2023-02-03 21:00:00,6.36662,-5.63779
2023-02-03 22:00:00,6.21136,-5.54737
2023-02-03 23:00:00,6.05842,-5.50689
2023-02-04 00:00:00,6.18703,-5.49205
2023-02-04 01:00:00,7.07574,-5.1412
2023-02-04 02:00:00,7.29936,-5.08992
2023-02-04 03:00:00,7.22984,-4.92124
2023-02-04 04:00:00,6.81156,-5.12095
2023-02-04 05:00:00,6.25192,-5.20732
2023-02-04 06:00:00,5.45822,-5.08857
2023-02-04 07:00:00,4.19873,-4.83757
2023-02-04 08:00:00,4.0284,-4.16286
2023-02-04 09:00:00,6.13952,-1.89986
2023-02-04 10:00:00,7.2982,-2.7554
2023-02-04 11:00:00,7.20435,-2.75
2023-02-04 12:00:00,6.93206,-2.8728
2023-02-04 13:00:00,6.43614,-2.63125
2023-02-04 14:00:00,6.16154,-1.95924
2023-02-04 15:00:00,6.43267,-1.48694
2023-02-04 16:00:00,5.88345,-1.78111
2023-02-04 17:00:00,4.73984,-2.33978
2023-02-04 18:00:00,3.57536,-2.46662
2023-02-04 19:00:00,2.72025,-2.02266
2023-02-04 20:00:00,2.51632,-1.03488
2023-02-04 21:00:00,2.91955,0.28217
2023-02-04 22:00:00,2.74806,0.78551
2023-02-04 23:00:00,2.49547,1.40894
2023-02-05 00:00:00,2.4526,1.9892
