model_fct,model_u,model_v
2022-06-25 00:00:00,5.62569,7.50475
2022-06-25 01:00:00,5.53962,7.91012
2022-06-25 02:00:00,5.07257,7.74897
2022-06-25 03:00:00,5.0104,6.60265
2022-06-25 04:00:00,3.74634,6.15077
2022-06-25 05:00:00,1.38718,7.33197
2022-06-25 06:00:00,0.53119,9.57477
2022-06-25 07:00:00,0.45468,10.1795
2022-06-25 08:00:00,1.39197,11.76939
2022-06-25 09:00:00,2.09971,9.73592
2022-06-25 10:00:00,3.56462,9.45682
2022-06-25 11:00:00,4.49872,10.3041
2022-06-25 12:00:00,4.29628,9.18768
2022-06-25 13:00:00,3.42913,9.5133
2022-06-25 14:00:00,3.23785,9.96518
2022-06-25 15:00:00,3.27291,9.76582
2022-06-25 16:00:00,3.3558,9.37707
2022-06-25 17:00:00,3.28248,8.42845
2022-06-25 18:00:00,2.72457,7.81376
2022-06-25 19:00:00,3.10714,7.15753
2022-06-25 20:00:00,3.5965,6.34348
2022-06-25 21:00:00,2.41374,7.11932
2022-06-25 22:00:00,2.60183,8.0181
2022-06-25 23:00:00,2.75007,9.53822
2022-06-26 00:00:00,2.32128,10.08812
2022-06-26 01:00:00,2.57633,11.85246
2022-06-26 02:00:00,3.03541,9.49835
2022-06-26 03:00:00,1.77613,10.26589
2022-06-26 04:00:00,1.50833,11.50026
2022-06-26 05:00:00,1.46689,10.67291
2022-06-26 06:00:00,2.12203,9.77912
2022-06-26 07:00:00,2.21448,9.86717
2022-06-26 08:00:00,3.52318,9.13784
2022-06-26 09:00:00,6.43227,7.82871
2022-06-26 10:00:00,5.72134,8.20916
2022-06-26 11:00:00,3.66345,8.38027
2022-06-26 12:00:00,4.50669,8.2158
2022-06-26 13:00:00,4.59596,8.73082
2022-06-26 14:00:00,4.24049,8.37197
2022-06-26 15:00:00,3.59331,7.09772
2022-06-26 16:00:00,3.249,6.96316
2022-06-26 17:00:00,2.71341,7.34859
2022-06-26 18:00:00,2.7708,8.19753
2022-06-26 19:00:00,2.17304,8.44507
2022-06-26 20:00:00,1.73946,8.86538
2022-06-26 21:00:00,1.64382,8.96672
2022-06-26 22:00:00,1.97219,9.14449
2022-06-26 23:00:00,2.35635,9.61464
2022-06-27 00:00:00,2.92861,9.72762
2022-06-27 01:00:00,2.3691,10.12467
2022-06-27 02:00:00,1.65179,9.67113
2022-06-27 03:00:00,0.477,9.22755
2022-06-27 04:00:00,0.64756,9.46512
2022-06-27 05:00:00,0.01154,9.57809
2022-06-27 06:00:00,-0.1367,9.82896
2022-06-27 07:00:00,0.40686,10.16454
2022-06-27 08:00:00,1.24532,11.03508
2022-06-27 09:00:00,0.93926,11.1248
2022-06-27 10:00:00,1.35371,11.16301
2022-06-27 11:00:00,1.41588,11.11483
2022-06-27 12:00:00,0.99984,11.55176
2022-06-27 13:00:00,1.8893,12.2977
2022-06-27 14:00:00,1.71077,12.25284
2022-06-27 15:00:00,1.42703,12.62166
2022-06-27 16:00:00,1.39675,13.00875
2022-06-27 17:00:00,1.43341,13.43571
2022-06-27 18:00:00,1.72671,13.18817
2022-06-27 19:00:00,1.31067,12.75622
2022-06-27 20:00:00,1.37921,13.4922
2022-06-27 21:00:00,1.65339,13.73475
2022-06-27 22:00:00,2.02479,13.64504
2022-06-27 23:00:00,1.86061,14.15839
2022-06-28 00:00:00,1.84307,14.0421
