model_fct,model_u,model_v
2022-06-19 00:00:00,1.21184,0.76971
2022-06-19 01:00:00,0.56786,1.14517
2022-06-19 02:00:00,-0.21003,3.15871
2022-06-19 03:00:00,-0.48261,2.74337
2022-06-19 04:00:00,-0.6723,2.17187
2022-06-19 05:00:00,-0.89705,2.97762
2022-06-19 06:00:00,-1.30353,3.39794
2022-06-19 07:00:00,-0.16858,4.58247
2022-06-19 08:00:00,-0.12076,3.01915
2022-06-19 09:00:00,-1.27962,1.6336
2022-06-19 10:00:00,-2.03678,2.71347
2022-06-19 11:00:00,-2.13083,3.21353
2022-06-19 12:00:00,-2.244,3.49596
2022-06-19 13:00:00,-2.14836,2.67858
2022-06-19 14:00:00,-1.82956,2.80983
2022-06-19 15:00:00,-0.78388,1.93763
2022-06-19 16:00:00,-0.45391,0.46402
2022-06-19 17:00:00,0.16776,-0.62415
2022-06-19 18:00:00,0.17254,-1.99143
2022-06-19 19:00:00,0.00995,-2.81877
2022-06-19 20:00:00,-0.30886,-2.77724
2022-06-19 21:00:00,-0.08091,-2.58286
2022-06-19 22:00:00,-0.20365,-2.21072
2022-06-19 23:00:00,-0.73127,-1.8851
2022-06-20 00:00:00,-1.01501,-1.74389
2022-06-20 01:00:00,-0.60853,-1.17405
2022-06-20 02:00:00,-0.36465,-1.2106
2022-06-20 03:00:00,-0.69302,-1.71398
2022-06-20 04:00:00,-1.15847,-1.56612
2022-06-20 05:00:00,-1.73232,-1.1591
2022-06-20 06:00:00,-2.51977,-1.30197
2022-06-20 07:00:00,-3.08405,-1.2106
2022-06-20 08:00:00,-3.14144,0.10185
2022-06-20 09:00:00,-1.80724,2.20842
2022-06-20 10:00:00,0.19964,3.76841
2022-06-20 11:00:00,0.15022,3.1072
2022-06-20 12:00:00,-0.07454,2.81481
2022-06-20 13:00:00,-0.75997,2.11705
2022-06-20 14:00:00,-1.60958,2.09545
2022-06-20 15:00:00,-2.13402,2.7035
2022-06-20 16:00:00,-2.42253,3.87308
2022-06-20 17:00:00,-2.59309,3.88138
2022-06-20 18:00:00,-2.82263,4.34988
2022-06-20 19:00:00,-2.8577,4.43793
2022-06-20 20:00:00,-2.74612,4.95294
2022-06-20 21:00:00,-2.02881,4.38643
2022-06-20 22:00:00,-1.19354,4.09736
2022-06-20 23:00:00,-0.89068,3.89634
2022-06-21 00:00:00,-0.56709,5.09914
2022-06-21 01:00:00,0.63959,5.97466
2022-06-21 02:00:00,1.15127,4.72036
2022-06-21 03:00:00,-0.18134,5.90489
2022-06-21 04:00:00,-0.28176,6.36176
2022-06-21 05:00:00,-0.24031,6.0893
2022-06-21 06:00:00,-1.25093,6.34348
2022-06-21 07:00:00,-1.0453,6.38834
2022-06-21 08:00:00,-0.50014,6.75715
2022-06-21 09:00:00,-1.32266,6.38169
2022-06-21 10:00:00,-2.32052,6.44814
2022-06-21 11:00:00,-2.72062,6.53952
2022-06-21 12:00:00,-3.05536,6.39
2022-06-21 13:00:00,-3.14622,6.46144
2022-06-21 14:00:00,-2.66164,5.58924
2022-06-21 15:00:00,-3.08087,5.09416
2022-06-21 16:00:00,-3.27693,5.44636
2022-06-21 17:00:00,-3.04739,6.35013
2022-06-21 18:00:00,-2.3795,5.82016
2022-06-21 19:00:00,-1.74826,5.47128
2022-06-21 20:00:00,-1.67175,5.12572
2022-06-21 21:00:00,-1.55379,5.13071
2022-06-21 22:00:00,-1.40236,4.78515
2022-06-21 23:00:00,-1.00385,4.04087
2022-06-22 00:00:00,-0.99748,3.79832
