model_fct,model_u,model_v
2022-06-07 00:00:00,-1.85187,-7.79944
2022-06-07 01:00:00,-1.84231,-7.22961
2022-06-07 02:00:00,-1.82637,-6.68635
2022-06-07 03:00:00,-1.50119,-6.06834
2022-06-07 04:00:00,-1.2589,-5.95869
2022-06-07 05:00:00,-0.89865,-6.25773
2022-06-07 06:00:00,-0.8843,-6.26936
2022-06-07 07:00:00,-0.53521,-5.85901
2022-06-07 08:00:00,-1.22064,-5.447
2022-06-07 09:00:00,-1.61118,-5.07154
2022-06-07 10:00:00,-1.87578,-4.63128
2022-06-07 11:00:00,-1.75783,-4.32062
2022-06-07 12:00:00,-1.77377,-4.41033
2022-06-07 13:00:00,-0.81098,-4.54323
2022-06-07 14:00:00,-0.25307,-4.57812
2022-06-07 15:00:00,0.56148,-4.41199
2022-06-07 16:00:00,1.03172,-4.83729
2022-06-07 17:00:00,1.01896,-5.11972
2022-06-07 18:00:00,0.83087,-5.56994
2022-06-07 19:00:00,0.27615,-5.83077
2022-06-07 20:00:00,-0.62288,-5.68457
2022-06-07 21:00:00,-1.13775,-5.25927
2022-06-07 22:00:00,-1.68928,-5.11972
2022-06-07 23:00:00,-2.1659,-4.61301
2022-06-08 00:00:00,-2.23444,-4.15947
2022-06-08 01:00:00,-1.7913,-3.47001
2022-06-08 02:00:00,-1.09312,-3.24241
2022-06-08 03:00:00,-0.92574,-3.37365
2022-06-08 04:00:00,-0.99748,-3.35372
2022-06-08 05:00:00,-0.55274,-3.32548
2022-06-08 06:00:00,-0.7775,-3.15104
2022-06-08 07:00:00,-0.46507,-2.6759
2022-06-08 08:00:00,-0.82054,-2.24229
2022-06-08 09:00:00,-1.41352,-1.70734
2022-06-08 10:00:00,-1.29396,-0.84843
2022-06-08 11:00:00,-1.67175,-0.57597
2022-06-08 12:00:00,-1.67016,-0.00281
2022-06-08 13:00:00,-1.1521,0.75974
2022-06-08 14:00:00,-0.94009,1.59041
2022-06-08 15:00:00,-1.19514,1.77149
2022-06-08 16:00:00,-0.78706,1.75654
2022-06-08 17:00:00,-0.58781,1.60536
2022-06-08 18:00:00,0.34469,1.99079
2022-06-08 19:00:00,0.02111,2.01239
2022-06-08 20:00:00,-0.16061,2.16357
2022-06-08 21:00:00,-0.42203,2.40778
2022-06-08 22:00:00,-0.5113,2.61877
2022-06-08 23:00:00,-1.07877,2.86797
2022-06-09 00:00:00,-0.49376,3.11385
2022-06-09 01:00:00,-0.72171,3.12216
2022-06-09 02:00:00,-1.45815,3.28829
2022-06-09 03:00:00,-2.26632,3.2534
2022-06-09 04:00:00,-2.55006,3.3481
2022-06-09 05:00:00,-2.01606,3.56573
2022-06-09 06:00:00,-2.17546,3.41289
2022-06-09 07:00:00,-2.66801,3.72522
2022-06-09 08:00:00,-2.78438,3.7518
2022-06-09 09:00:00,-2.59469,3.59397
2022-06-09 10:00:00,-2.76206,3.1288
2022-06-09 11:00:00,-3.50169,3.55909
2022-06-09 12:00:00,-3.42677,4.48943
2022-06-09 13:00:00,-2.58034,4.64892
2022-06-09 14:00:00,-1.7913,4.42464
2022-06-09 15:00:00,-1.98418,4.56253
2022-06-09 16:00:00,-2.23284,3.82822
2022-06-09 17:00:00,-2.36515,3.3996
2022-06-09 18:00:00,-2.20415,4.36649
2022-06-09 19:00:00,-1.9252,4.11231
2022-06-09 20:00:00,-1.78971,4.23026
2022-06-09 21:00:00,-0.97835,4.11231
2022-06-09 22:00:00,-0.97675,3.90797
2022-06-09 23:00:00,-1.27005,3.61059
2022-06-10 00:00:00,-1.63987,3.52254
