model_fct,model_u,model_v
2022-11-07 00:00:00,2.05508,-1.03782
2022-11-07 01:00:00,2.86644,-1.0345
2022-11-07 02:00:00,3.43232,-0.38658
2022-11-07 03:00:00,4.27715,0.47067
2022-11-07 04:00:00,3.60925,0.97904
2022-11-07 05:00:00,2.33563,1.33622
2022-11-07 06:00:00,2.03117,2.17021
2022-11-07 07:00:00,1.37443,2.08382
2022-11-07 08:00:00,1.24053,2.9743
2022-11-07 09:00:00,2.95252,4.20701
2022-11-07 10:00:00,5.51252,2.65698
2022-11-07 11:00:00,7.54012,0.68166
2022-11-07 12:00:00,7.36796,-0.62415
2022-11-07 13:00:00,7.411,-1.15411
2022-11-07 14:00:00,7.16552,-1.14082
2022-11-07 15:00:00,7.10017,-1.39667
2022-11-07 16:00:00,7.44448,-1.66414
2022-11-07 17:00:00,7.43969,-1.95488
2022-11-07 18:00:00,7.34884,-2.60612
2022-11-07 19:00:00,7.58794,-3.4019
2022-11-07 20:00:00,7.55128,-5.14297
2022-11-07 21:00:00,6.7192,-6.37236
2022-11-07 22:00:00,6.02261,-6.46041
2022-11-07 23:00:00,5.33239,-5.97032
2022-11-08 00:00:00,4.51307,-5.30911
2022-11-08 01:00:00,3.88502,-4.927
2022-11-08 02:00:00,3.52796,-4.6047
2022-11-08 03:00:00,3.08801,-4.1578
2022-11-08 04:00:00,2.4233,-3.4833
2022-11-08 05:00:00,1.74903,-2.64433
2022-11-08 06:00:00,1.29154,-1.9582
2022-11-08 07:00:00,0.72726,-1.39335
2022-11-08 08:00:00,-0.04584,-0.65738
2022-11-08 09:00:00,-0.46188,0.20818
2022-11-08 10:00:00,-0.28814,1.73494
2022-11-08 11:00:00,0.09284,2.96765
2022-11-08 12:00:00,0.59814,4.10068
2022-11-08 13:00:00,1.19271,4.44956
2022-11-08 14:00:00,1.40631,4.37812
2022-11-08 15:00:00,1.26763,4.00598
2022-11-08 16:00:00,1.84467,3.49762
2022-11-08 17:00:00,2.36751,3.34477
2022-11-08 18:00:00,2.0232,3.86809
2022-11-08 19:00:00,2.03117,3.20855
2022-11-08 20:00:00,1.93712,1.65852
2022-11-08 21:00:00,1.92915,0.57533
2022-11-08 22:00:00,2.02001,-0.14402
2022-11-08 23:00:00,2.22883,-0.25367
2022-11-09 00:00:00,2.42808,0.263
2022-11-09 01:00:00,2.91426,0.989
2022-11-09 02:00:00,2.72616,1.20996
2022-11-09 03:00:00,1.60716,1.85622
2022-11-09 04:00:00,1.0907,2.01405
2022-11-09 05:00:00,0.76073,2.0589
2022-11-09 06:00:00,0.88347,2.58887
2022-11-09 07:00:00,1.47326,2.7982
2022-11-09 08:00:00,1.94031,2.51411
2022-11-09 09:00:00,2.09652,1.25482
2022-11-09 10:00:00,2.70863,-0.37163
2022-11-09 11:00:00,4.35048,-1.15744
2022-11-09 12:00:00,4.88288,-1.94989
2022-11-09 13:00:00,4.78405,-1.62095
2022-11-09 14:00:00,4.55451,-1.27871
2022-11-09 15:00:00,4.25483,-1.16408
2022-11-09 16:00:00,4.19267,-1.39335
2022-11-09 17:00:00,4.53857,-2.03628
2022-11-09 18:00:00,4.38714,-2.33532
2022-11-09 19:00:00,3.87386,-2.92177
2022-11-09 20:00:00,3.84358,-3.22081
2022-11-09 21:00:00,3.36537,-3.35206
2022-11-09 22:00:00,3.90734,-3.26068
2022-11-09 23:00:00,3.83242,-2.58618
2022-11-10 00:00:00,3.95197,-2.20906
