model_fct,model_u,model_v
2023-05-05 00:00:00,-0.62023,12.99651
2023-05-05 01:00:00,0.11438,13.0046
2023-05-05 02:00:00,0.15957,13.90198
2023-05-05 03:00:00,-1.13932,13.02215
2023-05-05 04:00:00,-0.72798,13.122
2023-05-05 05:00:00,-0.45106,13.06938
2023-05-05 06:00:00,0.20012,13.47691
2023-05-05 07:00:00,0.76787,13.15034
2023-05-05 08:00:00,1.11084,12.97222
2023-05-05 09:00:00,1.05639,13.0154
2023-05-05 10:00:00,1.86051,13.53763
2023-05-05 11:00:00,2.77123,12.24083
2023-05-05 12:00:00,6.76869,1.18629
2023-05-05 13:00:00,6.76985,-3.38019
2023-05-05 14:00:00,6.31912,-4.12642
2023-05-05 15:00:00,7.15916,-5.22891
2023-05-05 16:00:00,6.55781,-6.92784
2023-05-05 17:00:00,3.29612,-9.1706
2023-05-05 18:00:00,0.8177,-9.90469
2023-05-05 19:00:00,-0.40008,-8.99382
2023-05-05 20:00:00,-0.58083,-9.2718
2023-05-05 21:00:00,-1.77543,-9.80618
2023-05-05 22:00:00,-1.62365,-10.4701
2023-05-05 23:00:00,-1.9446,-10.49169
2023-05-06 00:00:00,-3.79965,-11.1745
2023-05-06 01:00:00,-4.06499,-11.63466
2023-05-06 02:00:00,-2.39533,-11.67244
2023-05-06 03:00:00,-2.39069,-12.43757
2023-05-06 04:00:00,-3.00711,-12.08132
2023-05-06 05:00:00,-2.90051,-11.72912
2023-05-06 06:00:00,-2.47296,-11.47138
2023-05-06 07:00:00,-2.14621,-11.82223
2023-05-06 08:00:00,-1.98863,-11.8816
2023-05-06 09:00:00,-1.98052,-11.40256
2023-05-06 10:00:00,-3.53779,-10.80071
2023-05-06 11:00:00,-2.90631,-9.65774
2023-05-06 12:00:00,-2.64792,-9.08153
2023-05-06 13:00:00,-2.35014,-8.40817
2023-05-06 14:00:00,-1.51473,-8.11534
2023-05-06 15:00:00,-2.04193,-8.36634
2023-05-06 16:00:00,-1.88667,-8.52962
2023-05-06 17:00:00,-1.9446,-8.76982
2023-05-06 18:00:00,-1.92374,-7.97095
2023-05-06 19:00:00,-2.22037,-7.81712
2023-05-06 20:00:00,-2.22268,-8.15852
2023-05-06 21:00:00,-2.298,-8.62812
2023-05-06 22:00:00,-3.16006,-8.77926
2023-05-06 23:00:00,-3.46479,-8.39467
2023-05-07 00:00:00,-3.00479,-7.79957
2023-05-07 01:00:00,-2.36984,-8.16797
2023-05-07 02:00:00,-2.09871,-7.93992
2023-05-07 03:00:00,-2.30263,-8.0924
2023-05-07 04:00:00,-2.27367,-8.61193
2023-05-07 05:00:00,-2.84721,-7.54858
2023-05-07 06:00:00,-3.05462,-7.42308
2023-05-07 07:00:00,-3.52272,-7.07223
2023-05-07 08:00:00,-4.09627,-6.91705
2023-05-07 09:00:00,-4.74745,-6.70384
2023-05-07 10:00:00,-4.99077,-6.83068
2023-05-07 11:00:00,-5.11939,-6.20185
2023-05-07 12:00:00,-4.90272,-5.488
2023-05-07 13:00:00,-4.40796,-5.21811
2023-05-07 14:00:00,-3.46132,-5.34901
2023-05-07 15:00:00,-2.73714,-5.5946
2023-05-07 16:00:00,-1.64682,-5.72685
2023-05-07 17:00:00,-0.79635,-5.9603
2023-05-07 18:00:00,0.47589,-6.45959
2023-05-07 19:00:00,0.9382,-6.66335
2023-05-07 20:00:00,0.33684,-6.97372
2023-05-07 21:00:00,-0.24366,-7.51754
2023-05-07 22:00:00,-0.43252,-7.45547
2023-05-07 23:00:00,-0.45338,-7.13565
2023-05-08 00:00:00,-0.75695,-5.98189
