model_fct,model_u,model_v
2023-03-08 00:00:00,4.85454,4.40738
2023-03-08 01:00:00,2.39698,4.84594
2023-03-08 02:00:00,0.64737,3.39126
2023-03-08 03:00:00,-2.01876,0.05816
2023-03-08 04:00:00,-1.49851,0.51967
2023-03-08 05:00:00,-1.7847,-0.68942
2023-03-08 06:00:00,-0.51826,-0.07003
2023-03-08 07:00:00,1.09926,1.05944
2023-03-08 08:00:00,-2.70238,3.5208
2023-03-08 09:00:00,1.40283,0.18906
2023-03-08 10:00:00,1.66933,2.74623
2023-03-08 11:00:00,-4.00705,4.1294
2023-03-08 12:00:00,-4.26196,3.32244
2023-03-08 13:00:00,-2.55986,4.08756
2023-03-08 14:00:00,-2.23079,2.52492
2023-03-08 15:00:00,1.94509,1.21597
2023-03-08 16:00:00,3.73062,-2.46392
2023-03-08 17:00:00,1.74348,-2.09553
2023-03-08 18:00:00,1.07724,0.80035
2023-03-08 19:00:00,2.32167,0.36718
2023-03-08 20:00:00,0.47704,1.48046
2023-03-08 21:00:00,3.20342,0.71803
2023-03-08 22:00:00,2.94156,-0.71776
2023-03-08 23:00:00,1.57084,-0.0255
2023-03-09 00:00:00,0.85246,0.39687
2023-03-09 01:00:00,2.13164,-0.74745
2023-03-09 02:00:00,2.86972,-2.86605
2023-03-09 03:00:00,3.35173,-3.90782
2023-03-09 04:00:00,3.61707,-5.90092
2023-03-09 05:00:00,1.39009,-5.9603
2023-03-09 06:00:00,0.411,-5.08857
2023-03-09 07:00:00,0.74238,-4.69183
2023-03-09 08:00:00,-0.77201,-3.8174
2023-03-09 09:00:00,-1.35367,-2.42749
2023-03-09 10:00:00,-0.92033,-2.71357
2023-03-09 11:00:00,-1.11614,-1.18736
2023-03-09 12:00:00,-1.54717,-0.77039
2023-03-09 13:00:00,-1.38032,-0.58282
2023-03-09 14:00:00,-1.50778,-0.30214
2023-03-09 15:00:00,-1.78354,-1.08346
2023-03-09 16:00:00,-2.29684,-2.36676
2023-03-09 17:00:00,-2.39649,-1.96194
2023-03-09 18:00:00,-2.27251,-2.04425
2023-03-09 19:00:00,-2.1578,-2.20753
2023-03-09 20:00:00,-1.65493,-1.86478
2023-03-09 21:00:00,-1.11614,-1.94844
2023-03-09 22:00:00,-1.19377,-1.85398
2023-03-09 23:00:00,-1.35947,-1.14688
2023-03-10 00:00:00,-1.597,-0.90263
2023-03-10 01:00:00,-2.18097,-1.20895
2023-03-10 02:00:00,-3.58877,-1.15093
2023-03-10 03:00:00,-3.99663,0.2174
2023-03-10 04:00:00,-3.47985,2.51413
2023-03-10 05:00:00,-3.16006,4.02009
2023-03-10 06:00:00,-3.90972,4.95795
2023-03-10 07:00:00,-5.03944,6.21157
2023-03-10 08:00:00,-5.17269,6.63394
2023-03-10 09:00:00,-4.78337,6.89573
2023-03-10 10:00:00,-4.27587,7.11434
2023-03-10 11:00:00,-3.45552,7.70674
2023-03-10 12:00:00,-2.72903,8.2681
2023-03-10 13:00:00,-1.85075,8.90503
2023-03-10 14:00:00,-1.39307,9.17492
2023-03-10 15:00:00,-0.81141,9.66476
2023-03-10 16:00:00,-0.20889,9.61079
2023-03-10 17:00:00,0.13523,9.41647
2023-03-10 18:00:00,0.00662,9.39488
2023-03-10 19:00:00,0.16884,9.31391
2023-03-10 20:00:00,0.1781,8.87534
2023-03-10 21:00:00,0.21055,8.13046
2023-03-10 22:00:00,0.70415,7.18586
2023-03-10 23:00:00,0.52107,7.25333
2023-03-11 00:00:00,0.50833,6.88089
