model_fct,model_u,model_v
2022-07-22 00:00:00,1.53862,-7.91075
2022-07-22 01:00:00,1.49558,-7.81274
2022-07-22 02:00:00,0.89304,-7.00034
2022-07-22 03:00:00,0.74957,-6.32086
2022-07-22 04:00:00,1.28835,-7.00367
2022-07-22 05:00:00,1.02056,-7.28609
2022-07-22 06:00:00,0.40686,-6.92725
2022-07-22 07:00:00,0.15341,-6.95383
2022-07-22 08:00:00,-0.61332,-6.20457
2022-07-22 09:00:00,-1.05805,-6.06169
2022-07-22 10:00:00,-0.88111,-5.02834
2022-07-22 11:00:00,-0.40291,-4.71934
2022-07-22 12:00:00,-0.38697,-4.59806
2022-07-22 13:00:00,-0.39812,-3.93685
2022-07-22 14:00:00,-0.47782,-3.92854
2022-07-22 15:00:00,-0.4571,-3.64279
2022-07-22 16:00:00,-0.93053,-3.49659
2022-07-22 17:00:00,-0.39494,-2.71743
2022-07-22 18:00:00,-0.2977,-2.32868
2022-07-22 19:00:00,-0.68824,-2.62606
2022-07-22 20:00:00,-1.16644,-2.9334
2022-07-22 21:00:00,-1.34657,-3.17928
2022-07-22 22:00:00,-1.74507,-2.44995
2022-07-22 23:00:00,-0.91618,-1.74223
2022-07-23 00:00:00,-1.3657,-1.44319
2022-07-23 01:00:00,-1.8168,-0.53776
2022-07-23 02:00:00,-1.89172,0.09853
2022-07-23 03:00:00,-2.4863,0.89929
2022-07-23 04:00:00,-3.46981,1.23156
2022-07-23 05:00:00,-3.28331,1.95424
2022-07-23 06:00:00,-3.73123,2.33136
2022-07-23 07:00:00,-3.8715,2.87628
2022-07-23 08:00:00,-4.15205,3.14043
2022-07-23 09:00:00,-4.29232,4.28343
2022-07-23 10:00:00,-3.94642,4.17212
2022-07-23 11:00:00,-4.98572,2.71347
2022-07-23 12:00:00,-4.95384,3.76509
2022-07-23 13:00:00,-4.52186,4.14055
2022-07-23 14:00:00,-3.89382,4.10899
2022-07-23 15:00:00,-3.9512,5.0277
2022-07-23 16:00:00,-5.2854,7.59779
2022-07-23 17:00:00,-5.9262,5.75869
2022-07-23 18:00:00,-5.37945,5.45467
2022-07-23 19:00:00,-5.73332,6.06604
2022-07-23 20:00:00,-6.28007,5.767
2022-07-23 21:00:00,-6.76784,5.54272
2022-07-23 22:00:00,-7.17751,5.77198
2022-07-23 23:00:00,-6.71524,6.4498
2022-07-24 00:00:00,-6.15415,6.5445
2022-07-24 01:00:00,-5.32525,6.30693
2022-07-24 02:00:00,-5.57551,5.36994
2022-07-24 03:00:00,-6.31833,3.78669
2022-07-24 04:00:00,-6.42991,2.50248
2022-07-24 05:00:00,-6.45542,2.05558
2022-07-24 06:00:00,-5.58827,2.48254
2022-07-24 07:00:00,-5.19773,1.41431
2022-07-24 08:00:00,-6.01228,0.68332
2022-07-24 09:00:00,-6.60366,-0.40984
2022-07-24 10:00:00,-7.01014,-1.75219
2022-07-24 11:00:00,-6.57816,-2.7357
2022-07-24 12:00:00,-5.3396,-3.17596
2022-07-24 13:00:00,-5.6058,-3.79397
2022-07-24 14:00:00,-4.81676,-3.21251
2022-07-24 15:00:00,-4.5665,-3.87538
2022-07-24 16:00:00,-2.79554,-4.23256
2022-07-24 17:00:00,-1.67175,-5.15128
2022-07-24 18:00:00,-0.32161,-6.06335
2022-07-24 19:00:00,1.04606,-6.15473
2022-07-24 20:00:00,1.24372,-5.91383
2022-07-24 21:00:00,0.71769,-5.93045
2022-07-24 22:00:00,0.61727,-6.12482
2022-07-24 23:00:00,0.73045,-5.93543
2022-07-25 00:00:00,0.28253,-5.65633
